category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probe_Frames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,62,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/piano__21.jpg,Musical_Inst,piano,1.0,2.0,2,299.098693848,299.09869384765625,0.0,297.268737793,297.26873779296875,0.0,1.5,1.5,7.0,7.0,9,1.0,1.0,0.0,'2',0.43042460084,0.43042460083961487,0.0,'V_nV',0.0,0.0,0.0,'3',0.650372266769,0.6503722667694092,0.0,300.609375,300.609375,0.0,22.0
Nonliving_Things,14,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/cathedral_2.jpg,Buildings,cathedral,1.0,1.0,1,27.0400772095,27.040077209472656,0.0,23.7601184845,23.76011848449707,0.0,3.0,3.0,6.5,6.5,5,1.0,1.0,0.0,'1',0.640306651592,0.6403066515922546,0.0,'nV_V',1.0,1.0,0.0,'1',0.780294001102,0.7802940011024475,0.0,28.5506324768,28.55063247680664,0.0,1.0
Nonliving_Things,12,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/castle_24.jpg,Buildings,castle,1.0,2.0,2,197.58921814,197.58921813964844,0.0,195.319259644,195.3192596435547,0.0,2.0,2.0,6.0,6.0,4,1.0,1.0,0.0,'2',0.490322768688,0.4903227686882019,0.0,'V_nV',0.0,0.0,0.0,'2',0.350290894508,0.3502908945083618,0.0,199.099746704,199.09974670410156,0.0,14.0
Living_Things,55,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_10.jpg,Marine_creatures,narwhal,1.0,1.0,1,64.0698852539,64.06988525390625,0.0,62.2899246216,62.28992462158203,0.0,1.5,1.5,6.0,6.0,5,1.0,1.0,0.0,'1',0.730290412903,0.730290412902832,0.0,'V_nV',1.0,1.0,0.0,'1',0.310308307409,0.3103083074092865,0.0,65.5804977417,65.58049774169922,0.0,4.0
Nonliving_Things,7,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_22.jpg,Vehicles,boat,1.0,2.0,2,260.068908691,260.06890869140625,0.0,258.28894043,258.2889404296875,0.0,1.5,1.5,6.0,6.0,5,1.0,1.0,0.0,'2',0.670292377472,0.6702923774719238,0.0,'V_nV',0.0,0.0,0.0,'3',0.510285437107,0.5102854371070862,0.0,261.579559326,261.5795593261719,0.0,19.0
Living_Things,74,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_24.jpg,Birds,seagull,1.0,2.0,2,183.099365234,183.099365234375,0.0,180.809371948,180.8093719482422,0.0,2.0,2.0,8.0,8.0,5,0.0,0.0,0.0,'1',0.760308086872,0.7603080868721008,0.0,'nV_V',0.0,0.0,0.0,'2',0.310291051865,0.310291051864624,0.0,184.609832764,184.60983276367188,0.0,13.0
Living_Things,48,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lioness_14.jpg,Animals,lioness,1.0,2.0,2,287.058776855,287.05877685546875,0.0,283.768829346,283.7688293457031,0.0,3.0,3.0,6.0,6.0,6,0.0,0.0,0.0,'1',0.88041228056,0.8804122805595398,0.0,'nV_V',1.0,1.0,0.0,'1',1.01028680801,1.010286808013916,0.0,288.569458008,288.5694580078125,0.0,21.0
Living_Things,52,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_3.jpg,Marine_creatures,manatee,1.0,1.0,1,312.108642578,312.108642578125,0.0,310.318817139,310.3188171386719,0.0,1.5,1.5,6.0,6.0,6,0.0,0.0,0.0,,,,,'V_nV',0.0,0.0,0.0,'2',0.780413746834,0.7804137468338013,0.0,313.61920166,313.61920166015625,0.0,23.0
Nonliving_Things,64,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_12.jpg,Vehicles,plane,1.0,2.0,2,325.098693848,325.09869384765625,0.0,322.318695068,322.3186950683594,0.0,2.5,2.5,6.0,6.0,5,1.0,1.0,0.0,'2',0.540343165398,0.540343165397644,0.0,'V_nV',0.0,0.0,0.0,'2',0.710410237312,0.7104102373123169,0.0,326.609161377,326.6091613769531,0.0,24.0
Nonliving_Things,17,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/church_12.jpg,Buildings,church,1.0,1.0,1,350.578521729,350.5785217285156,0.0,348.80859375,348.80859375,0.0,1.5,1.5,6.0,6.0,3,1.0,1.0,0.0,'1',1.45025420189,1.450254201889038,0.0,'nV_V',1.0,1.0,0.0,'1',0.680171489716,0.6801714897155762,0.0,352.089080811,352.0890808105469,0.0,26.0
