category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probe_Frames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Living_Things,32,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/giraffe_22.jpg,Animals,giraffe,1.0,2.0,2,223.169158936,223.16915893554688,0.0,221.219177246,221.21917724609375,0.0,1.5,1.5,6.0,6.0,1,0.0,0.0,0.0,'1',0.500343084335,0.5003430843353271,0.0,'nV_V',1.0,1.0,0.0,'1',0.240334004164,0.24033400416374207,0.0,224.679656982,224.67965698242188,0.0,16.0
Living_Things,42,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hummingbird_18.jpg,Birds,hummingbird,1.0,1.0,1,26.1301422119,26.130142211914062,0.0,24.1901683807,24.190168380737305,0.0,1.5,1.5,7.0,7.0,'1.0',0.0,0.0,0.0,'2',0.960329055786,0.9603290557861328,0.0,'V_nV',1.0,1.0,0.0,'1',0.330289393663,0.33028939366340637,0.0,27.6406726837,27.64067268371582,0.0,1.0
Nonliving_Things,77,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/small-saucepan_3.jpg,Kitchen_Uten,small-saucepan,1.0,2.0,2,288.038787842,288.0387878417969,0.0,286.078826904,286.0788269042969,0.0,1.5,1.5,6.5,6.5,3,1.0,1.0,0.0,'2',0.860291659832,0.8602916598320007,0.0,'V_nV',0.0,0.0,0.0,'3',0.420247733593,0.42024773359298706,0.0,289.549346924,289.5493469238281,0.0,21.0
Nonliving_Things,88,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/trumpet_4.jpg,Musical_Inst,trumpet,1.0,1.0,1,64.0298919678,64.02989196777344,0.0,62.1499404907,62.149940490722656,0.0,1.5,1.5,6.0,6.0,2,1.0,1.0,0.0,'1',1.15028572083,1.1502857208251953,0.0,'nV_V',1.0,1.0,0.0,'1',0.490288645029,0.490288645029068,0.0,65.5404205322,65.54042053222656,0.0,4.0
Nonliving_Things,91,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_3.jpg,Vehicles,van,1.0,2.0,2,399.618255615,399.6182556152344,0.0,397.668273926,397.66827392578125,0.0,1.5,1.5,6.5,6.5,2,1.0,1.0,0.0,'2',0.500324070454,0.5003240704536438,0.0,'V_nV',0.0,0.0,0.0,'2',0.220250636339,0.22025063633918762,0.0,401.128753662,401.1287536621094,0.0,29.0
Nonliving_Things,66,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/pot_9.jpg,Kitchen_Uten,pot,1.0,2.0,2,301.418731689,301.4187316894531,0.0,298.958770752,298.9587707519531,0.0,2.0,2.0,8.0,8.0,1,1.0,1.0,0.0,'2',0.660306632519,0.6603066325187683,0.0,'V_nV',1.0,1.0,0.0,'1',0.31029394269,0.31029394268989563,0.0,302.929260254,302.92926025390625,0.0,22.0
Nonliving_Things,93,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/wardrobe_0.jpg,Furniture,wardrobe,1.0,1.0,1,102.939689636,102.93968963623047,0.0,100.99974823,100.99974822998047,0.0,1.5,1.5,6.5,6.5,3,1.0,1.0,0.0,'1',0.530292034149,0.5302920341491699,0.0,'nV_V',0.0,0.0,0.0,'2',0.980299472809,0.9802994728088379,0.0,104.450233459,104.45023345947266,0.0,7.0
Living_Things,65,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/pomfret_0.jpg,Marine_creatures,pomfret,1.0,2.0,2,51.7899742126,51.789974212646484,0.0,49.8800392151,49.88003921508789,0.0,1.5,1.5,6.0,6.0,3,1.0,1.0,0.0,'2',0.670323610306,0.6703236103057861,0.0,'nV_V',0.0,0.0,0.0,'2',0.730325639248,0.7303256392478943,0.0,53.3005142212,53.300514221191406,0.0,3.0
Living_Things,38,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_18.jpg,Birds,hen,1.0,2.0,2,248.41897583,248.41897583007812,0.0,245.959030151,245.9590301513672,0.0,2.0,2.0,6.0,6.0,4,1.0,1.0,0.0,'2',0.600315630436,0.6003156304359436,0.0,'nV_V',0.0,0.0,0.0,'2',0.620292365551,0.6202923655509949,0.0,249.929519653,249.9295196533203,0.0,18.0
Living_Things,33,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_10.jpg,Birds,goldfinch,1.0,2.0,2,90.6297531128,90.62975311279297,0.0,88.7098083496,88.70980834960938,0.0,1.5,1.5,6.0,6.0,2,0.0,0.0,0.0,'1',0.960086524487,0.9600865244865417,0.0,'nV_V',1.0,1.0,0.0,'1',0.510296940804,0.5102969408035278,0.0,92.140296936,92.14029693603516,0.0,6.0
