category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probe_Frames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,88,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/trumpet_17.jpg,Musical_Inst,trumpet,1.0,1.0,1,181.518295288,181.51829528808594,0.0,179.698348999,179.69834899902344,0.0,1.5,1.5,6.0,6.0,8,1.0,1.0,0.0,'1',0.810309231281,0.8103092312812805,0.0,'nV_V',0.0,0.0,0.0,'2',0.100323066115,0.10032306611537933,0.0,183.02885437,183.0288543701172,0.0,13.0
Living_Things,40,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/horse_10.jpg,Animals,horse,1.0,2.0,2,220.508132935,220.5081329345703,0.0,217.738143921,217.73814392089844,0.0,2.5,2.5,6.5,6.5,4,1.0,1.0,0.0,'2',0.750335216522,0.7503352165222168,0.0,'nV_V',0.0,0.0,0.0,'3',0.610332012177,0.6103320121765137,0.0,222.018676758,222.0186767578125,0.0,16.0
Living_Things,73,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/scorpion_19.jpg,Insects,scorpion,1.0,1.0,1,94.0787200928,94.07872009277344,0.0,91.7887573242,91.78875732421875,0.0,2.0,2.0,6.0,6.0,5,1.0,1.0,0.0,'1',1.30028963089,1.3002896308898926,0.0,'V_nV',0.0,0.0,0.0,,,,,95.5892562866,95.5892562866211,0.0,6.0
Nonliving_Things,91,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_17.jpg,Vehicles,van,1.0,2.0,2,53.6090278625,53.60902786254883,0.0,49.829082489,49.82908248901367,0.0,3.5,3.5,7.0,7.0,5,1.0,1.0,0.0,'2',0.780080080032,0.7800800800323486,0.0,'V_nV',0.0,0.0,0.0,'3',0.130411535501,0.1304115355014801,0.0,55.1195793152,55.11957931518555,0.0,3.0
Living_Things,32,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/giraffe_23.jpg,Animals,giraffe,1.0,2.0,2,310.027679443,310.0276794433594,0.0,306.737762451,306.7377624511719,0.0,3.0,3.0,6.5,6.5,5,1.0,1.0,0.0,'2',0.530312180519,0.530312180519104,0.0,'nV_V',0.0,0.0,0.0,'2',0.0902910158038,0.09029101580381393,0.0,311.538208008,311.5382080078125,0.0,23.0
Living_Things,39,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/hippopotamus_18.jpg,Animals,hippopotamus,1.0,1.0,1,350.067474365,350.0674743652344,0.0,347.787506104,347.7875061035156,0.0,2.0,2.0,6.0,6.0,4,1.0,1.0,0.0,'1',0.770298063755,0.7702980637550354,0.0,'V_nV',0.0,0.0,0.0,'2',0.210305079818,0.2103050798177719,0.0,351.578033447,351.5780334472656,0.0,26.0
Nonliving_Things,83,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_11.jpg,Kitchen_Uten,teapot,1.0,2.0,2,296.51776123,296.51776123046875,0.0,294.707794189,294.7077941894531,0.0,1.5,1.5,6.0,6.0,8,1.0,1.0,0.0,'2',0.710299253464,0.7102992534637451,0.0,'V_nV',0.0,0.0,0.0,'3',0.340108722448,0.340108722448349,0.0,298.028381348,298.02838134765625,0.0,22.0
Living_Things,45,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_26.jpg,Insects,ladybird,1.0,1.0,1,67.578956604,67.5789566040039,0.0,64.828956604,64.8289566040039,0.0,2.5,2.5,8.0,8.0,3,1.0,1.0,0.0,'1',0.930304825306,0.9303048253059387,0.0,'V_nV',1.0,1.0,0.0,'1',0.280307173729,0.28030717372894287,0.0,69.0895080566,69.08950805664062,0.0,4.0
Nonliving_Things,89,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/tuba_6.jpg,Musical_Inst,tuba,1.0,1.0,1,106.088661194,106.08866119384766,0.0,104.298698425,104.29869842529297,0.0,1.5,1.5,6.5,6.5,5,1.0,1.0,0.0,'1',0.670292794704,0.6702927947044373,0.0,'nV_V',0.0,0.0,0.0,'3',0.10029540211,0.10029540210962296,0.0,107.599197388,107.59919738769531,0.0,7.0
Living_Things,38,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_8.jpg,Birds,hen,1.0,1.0,1,401.507232666,401.5072326660156,0.0,399.757263184,399.75726318359375,0.0,1.5,1.5,6.0,6.0,1,1.0,1.0,0.0,'1',0.960091352463,0.9600913524627686,0.0,'V_nV',1.0,1.0,0.0,'1',0.330357313156,0.33035731315612793,0.0,403.01776123,403.01776123046875,0.0,30.0
Nonliving_Things,72,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/saxophone_13.jpg,Musical_Inst,saxophone,1.0,1.0,1,232.978042603,232.97804260253906,0.0,231.228118896,231.22811889648438,0.0,1.5,1.5,6.0,6.0,1,1.0,1.0,0.0,'1',0.960313498974,0.9603134989738464,0.0,'nV_V',1.0,1.0,0.0,'1',0.120334714651,0.12033471465110779,0.0,234.488616943,234.48861694335938,0.0,17.0
Nonliving_Things,87,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/train_21.jpg,Vehicles,train,1.0,2.0,2,283.487792969,283.48779296875,0.0,281.187835693,281.1878356933594,0.0,2.0,2.0,7.0,7.0,5,0.0,0.0,0.0,'1',1.30029666424,1.300296664237976,0.0,'V_nV',1.0,1.0,0.0,'1',0.720298826694,0.7202988266944885,0.0,284.998352051,284.99835205078125,0.0,21.0
Nonliving_Things,71,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/saucepan_13.jpg,Kitchen_Uten,saucepan,1.0,2.0,2,389.03729248,389.03729248046875,0.0,386.767425537,386.7674255371094,0.0,2.0,2.0,6.5,6.5,4,1.0,1.0,0.0,'2',0.650358021259,0.6503580212593079,0.0,'V_nV',0.0,0.0,0.0,'3',0.150365695357,0.1503656953573227,0.0,390.547821045,390.5478210449219,0.0,29.0
Living_Things,95,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/zebra_21.jpg,Animals,zebra,1.0,2.0,2,118.548599243,118.54859924316406,0.0,116.808654785,116.80865478515625,0.0,1.5,1.5,6.0,6.0,2,0.0,0.0,0.0,'1',1.42029464245,1.4202946424484253,0.0,'nV_V',0.0,0.0,0.0,,,,,120.0599823,120.05998229980469,0.0,8.0
Nonliving_Things,66,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/pot_6.jpg,Kitchen_Uten,pot,1.0,2.0,2,244.948013306,244.94801330566406,0.0,243.198059082,243.19805908203125,0.0,1.5,1.5,7.0,7.0,2,0.0,0.0,0.0,'1',1.43015575409,1.4301557540893555,0.0,'V_nV',1.0,1.0,0.0,'1',0.290080428123,0.2900804281234741,0.0,246.458557129,246.45855712890625,0.0,18.0
