category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Living_Things,56,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/ostrich_25.jpg,Birds,ostrich,1.0,1.0,1,80.8105545044,80.81055450439453,0.0,78.8605957031,78.860595703125,0.0,1.5,1.5,8.0,8.0,'1.0',1.0,1.0,0.0,'1',1.44016683102,1.4401668310165405,0.0,'V_nV',82.3210906982,82.32109069824219,0.0,0.0,0.0,0.0,,,,,5.0
Living_Things,55,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_7.jpg,Marine_creatures,narwhal,1.0,2.0,2,198.509994507,198.50999450683594,0.0,196.500061035,196.50006103515625,0.0,1.5,1.5,6.5,6.5,5,1.0,1.0,0.0,'2',0.810293614864,0.8102936148643494,0.0,'nV_V',200.020690918,200.02069091796875,0.0,0.0,0.0,0.0,'2',0.930306613445,0.930306613445282,0.0,14.0
Living_Things,60,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pelican_11.jpg,Birds,pelican,1.0,1.0,1,54.5507011414,54.55070114135742,0.0,52.5907554626,52.590755462646484,0.0,1.5,1.5,7.0,7.0,'1.0',1.0,1.0,0.0,'1',0.720171809196,0.7201718091964722,0.0,'V_nV',56.0612068176,56.06120681762695,0.0,1.0,1.0,0.0,'1',0.0602976828814,0.060297682881355286,0.0,3.0
Living_Things,63,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pigeon_9.jpg,Birds,pigeon,1.0,1.0,1,305.749481201,305.7494812011719,0.0,303.759552002,303.7595520019531,0.0,1.5,1.5,6.5,6.5,3,1.0,1.0,0.0,'1',0.740291595459,0.7402915954589844,0.0,'V_nV',307.260070801,307.26007080078125,0.0,1.0,1.0,0.0,'1',0.240297138691,0.2402971386909485,0.0,22.0
Living_Things,52,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_20.jpg,Marine_creatures,manatee,1.0,1.0,1,224.309875488,224.30987548828125,0.0,222.329956055,222.3299560546875,0.0,1.5,1.5,8.0,8.0,3,0.0,0.0,0.0,'2',0.920429348946,0.9204293489456177,0.0,'V_nV',225.820541382,225.82054138183594,0.0,1.0,1.0,0.0,'1',0.310385674238,0.31038567423820496,0.0,16.0
Living_Things,90,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/turtle_19.jpg,Animals,turtle,1.0,2.0,2,293.339538574,293.33953857421875,0.0,290.859588623,290.8595886230469,0.0,2.0,2.0,6.0,6.0,4,1.0,1.0,0.0,'2',0.620095729828,0.6200957298278809,0.0,'nV_V',294.850158691,294.85015869140625,0.0,0.0,0.0,0.0,'2',0.220305815339,0.22030581533908844,0.0,21.0
Nonliving_Things,18,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_20.jpg,Kitchen_Uten,coking-pot,1.0,1.0,1,400.059020996,400.05902099609375,0.0,396.559082031,396.55908203125,0.0,3.0,3.0,6.5,6.5,6,1.0,1.0,0.0,'1',0.600169539452,0.6001695394515991,0.0,'nV_V',401.569671631,401.5696716308594,0.0,0.0,0.0,0.0,'3',0.560301661491,0.560301661491394,0.0,29.0
Living_Things,50,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lynx_7.jpg,Animals,lynx,1.0,1.0,1,371.739196777,371.73919677734375,0.0,369.269256592,369.2692565917969,0.0,2.0,2.0,6.0,6.0,2,1.0,1.0,0.0,'1',0.62029504776,0.6202950477600098,0.0,'V_nV',373.249725342,373.2497253417969,0.0,1.0,1.0,0.0,'1',0.120324321091,0.12032432109117508,0.0,27.0
Living_Things,67,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/raven_21.jpg,Birds,raven,1.0,1.0,1,13.9008626938,13.900862693786621,0.0,11.4109401703,11.410940170288086,0.0,2.0,2.0,6.0,6.0,'4.0',1.0,1.0,0.0,'1',0.530164897442,0.530164897441864,0.0,'V_nV',15.4118404388,15.411840438842773,0.0,0.0,0.0,0.0,'3',0.380299776793,0.38029977679252625,0.0,0.0
Nonliving_Things,11,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_10.jpg,Vehicles,car,1.0,2.0,2,251.619750977,251.6197509765625,0.0,249.139846802,249.1398468017578,0.0,2.0,2.0,6.0,6.0,3,1.0,1.0,0.0,'2',0.700405776501,0.7004057765007019,0.0,'V_nV',253.130386353,253.13038635253906,0.0,0.0,0.0,0.0,'2',0.240404084325,0.24040408432483673,0.0,18.0
Nonliving_Things,0,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_21.jpg,Furniture,Chest-of-drawers,1.0,2.0,2,318.669433594,318.66943359375,0.0,316.659515381,316.6595153808594,0.0,1.5,1.5,6.0,6.0,6,1.0,1.0,0.0,'2',0.77034842968,0.7703484296798706,0.0,'V_nV',320.179992676,320.17999267578125,0.0,0.0,0.0,0.0,'3',0.31032577157,0.3103257715702057,0.0,23.0
Nonliving_Things,6,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_1.jpg,Furniture,bedside-table,1.0,1.0,1,95.680480957,95.68048095703125,0.0,93.2305450439,93.23054504394531,0.0,2.0,2.0,6.0,6.0,'1.0',1.0,1.0,0.0,'1',0.910234630108,0.9102346301078796,0.0,'nV_V',97.1910171509,97.1910171508789,0.0,0.0,0.0,0.0,'2',0.389998584986,0.38999858498573303,0.0,6.0
Nonliving_Things,7,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_19.jpg,Vehicles,boat,1.0,2.0,2,427.888916016,427.888916015625,0.0,424.888977051,424.88897705078125,0.0,2.5,2.5,6.0,6.0,6,1.0,1.0,0.0,'2',0.600327372551,0.6003273725509644,0.0,'V_nV',429.399536133,429.3995361328125,0.0,0.0,0.0,0.0,'3',0.420299530029,0.4202995300292969,0.0,31.0
Nonliving_Things,2,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_21.jpg,Furniture,armchair,1.0,2.0,2,238.719818115,238.71981811523438,0.0,236.729858398,236.7298583984375,0.0,1.5,1.5,6.0,6.0,5,1.0,1.0,0.0,'2',0.530397236347,0.5303972363471985,0.0,'V_nV',240.230453491,240.23045349121094,0.0,0.0,0.0,0.0,'3',0.000317755970173,0.00031775597017258406,0.0,17.0
