category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_mean,probeFrames_raw,probeFrames_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,47,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lectern_13.jpg,Furniture,lectern,1.0,2.0,2,301.387939453,301.387939453125,0.0,299.067993164,299.0679931640625,0.0,2.0,2.0,6.5,6.5,8.0,8.0,0.0,1.0,1.0,0.0,'2',1.05009031296,1.0500903129577637,0.0,'V_nV',302.898406982,302.8984069824219,0.0,0.0,0.0,0.0,'3',0.370305985212,0.37030598521232605,0.0,22.0
Living_Things,27,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/elephant_11.jpg,Animals,elephant,1.0,2.0,2,117.588737488,117.58873748779297,0.0,115.798782349,115.79878234863281,0.0,1.5,1.5,7.5,7.5,3.0,3.0,0.0,1.0,1.0,0.0,'2',0.670305907726,0.6703059077262878,0.0,'nV_V',119.099281311,119.09928131103516,0.0,1.0,1.0,0.0,'1',0.820362746716,0.8203627467155457,0.0,8.0
Living_Things,1,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_15.jpg,Animals,armadillo,1.0,2.0,2,351.957641602,351.9576416015625,0.0,350.147674561,350.1476745605469,0.0,1.5,1.5,6.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,'1',0.60034173727,0.6003417372703552,0.0,'nV_V',353.468170166,353.4681701660156,0.0,0.0,0.0,0.0,'3',0.700272798538,0.700272798538208,0.0,26.0
Nonliving_Things,30,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/fondue_6.jpg,Kitchen_Uten,fondue,1.0,1.0,1,402.977386475,402.9773864746094,0.0,399.69744873,399.69744873046875,0.0,3.0,3.0,6.5,6.5,3.0,3.0,0.0,0.0,0.0,0.0,'2',1.1503071785,1.1503071784973145,0.0,'nV_V',404.487976074,404.48797607421875,0.0,1.0,1.0,0.0,'1',0.510298728943,0.5102987289428711,0.0,30.0
Nonliving_Things,36,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/guitar_8.jpg,Musical_Inst,guitar,1.0,2.0,2,171.698486328,171.698486328125,0.0,169.888519287,169.88851928710938,0.0,1.5,1.5,6.0,6.0,7.0,7.0,0.0,1.0,1.0,0.0,'2',0.920296609402,0.9202966094017029,0.0,'V_nV',173.209030151,173.2090301513672,0.0,0.0,0.0,0.0,'3',0.770097255707,0.7700972557067871,0.0,12.0
Living_Things,24,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/dragonfly_20.jpg,Insects,dragonfly,1.0,1.0,1,234.298400879,234.29840087890625,0.0,232.488220215,232.48822021484375,0.0,1.5,1.5,6.5,6.5,5.0,5.0,0.0,1.0,1.0,0.0,'1',0.930299401283,0.9302994012832642,0.0,'V_nV',235.80871582,235.8087158203125,0.0,0.0,0.0,0.0,'3',0.680301964283,0.6803019642829895,0.0,17.0
Nonliving_Things,53,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/mill_19.jpg,Buildings,mill,1.0,1.0,1,92.0888595581,92.08885955810547,0.0,90.2689056396,90.26890563964844,0.0,1.5,1.5,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,'1',0.690296411514,0.6902964115142822,0.0,'nV_V',93.5994491577,93.59944915771484,0.0,0.0,0.0,0.0,'2',0.570318043232,0.5703180432319641,0.0,6.0
Nonliving_Things,37,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/hammer_25.jpg,Tools,hammer,1.0,2.0,2,159.67855835,159.67855834960938,0.0,155.858612061,155.85861206054688,0.0,3.5,3.5,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,'2',0.750296354294,0.7502963542938232,0.0,'V_nV',161.189102173,161.18910217285156,0.0,1.0,1.0,0.0,'1',0.370108962059,0.370108962059021,0.0,11.0
Living_Things,85,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/toucan_4.jpg,Birds,toucan,1.0,2.0,2,25.5091743469,25.509174346923828,0.0,23.2192287445,23.219228744506836,0.0,2.0,2.0,6.5,6.5,4.0,4.0,0.0,1.0,1.0,0.0,'2',0.74030071497,0.740300714969635,0.0,'nV_V',27.0197067261,27.01970672607422,0.0,1.0,1.0,0.0,'1',0.300244092941,0.3002440929412842,0.0,1.0
Living_Things,82,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tapir_0.jpg,Animals,tapir,1.0,2.0,2,273.818023682,273.8180236816406,0.0,272.03805542,272.0380554199219,0.0,1.5,1.5,7.5,7.5,3.0,3.0,0.0,0.0,0.0,0.0,'1',0.700374662876,0.7003746628761292,0.0,'nV_V',275.328552246,275.32855224609375,0.0,1.0,1.0,0.0,'1',0.220321059227,0.22032105922698975,0.0,20.0
Nonliving_Things,31,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/frying-pan_2.jpg,Kitchen_Uten,frying-pan,1.0,2.0,2,40.0391044617,40.03910446166992,0.0,36.2291564941,36.229156494140625,0.0,3.5,3.5,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,'2',0.530310153961,0.5303101539611816,0.0,'V_nV',41.5496826172,41.5496826171875,0.0,0.0,0.0,0.0,'3',0.270333915949,0.2703339159488678,0.0,2.0
Living_Things,10,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/butterfly_17.jpg,Insects,butterfly,1.0,2.0,2,222.268249512,222.26824951171875,0.0,220.478286743,220.47828674316406,0.0,1.5,1.5,6.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,'2',0.730299472809,0.7302994728088379,0.0,'nV_V',223.778778076,223.77877807617188,0.0,1.0,1.0,0.0,'1',0.0301759243011,0.03017592430114746,0.0,16.0
Nonliving_Things,22,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/cup_15.jpg,Kitchen_Uten,cup,1.0,1.0,1,64.518989563,64.51898956298828,0.0,62.7590293884,62.759029388427734,0.0,1.5,1.5,6.5,6.5,2.0,2.0,0.0,0.0,0.0,0.0,'2',0.790306270123,0.7903062701225281,0.0,'nV_V',66.0295791626,66.02957916259766,0.0,1.0,1.0,0.0,'1',0.320310562849,0.3203105628490448,0.0,4.0
Nonliving_Things,19,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/couch_2.jpg,Furniture,couch,1.0,2.0,2,363.937561035,363.93756103515625,0.0,362.177642822,362.1776428222656,0.0,1.5,1.5,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,'1',0.770303785801,0.7703037858009338,0.0,'V_nV',365.448120117,365.4481201171875,0.0,1.0,1.0,0.0,'1',0.500298202038,0.5002982020378113,0.0,27.0
