category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Living_Things,75,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_0.jpg,Marine_creatures,shark,1.0,1.0,1,187.068084717,187.06808471679688,0.0,185.098144531,185.09814453125,0.0,1.5,1.5,6.5,6.5,'3.0',1.0,1.0,0.0,'1',0.710223793983,0.7102237939834595,0.0,'V_nV',188.578659058,188.5786590576172,0.0,0.0,0.0,0.0,'2',0.350296020508,0.3502960205078125,0.0,13.0
Living_Things,74,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_9.jpg,Birds,seagull,1.0,1.0,1,427.796875,427.796875,0.0,424.816955566,424.81695556640625,0.0,2.5,2.5,6.0,6.0,4,1.0,1.0,0.0,'1',0.740308880806,0.7403088808059692,0.0,'V_nV',429.307434082,429.30743408203125,0.0,0.0,0.0,0.0,'2',0.660333573818,0.6603335738182068,0.0,31.0
Nonliving_Things,0,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_8.jpg,Furniture,Chest-of-drawers,1.0,1.0,1,214.367874146,214.3678741455078,0.0,212.377944946,212.37794494628906,0.0,1.5,1.5,7.0,7.0,'3.0',1.0,1.0,0.0,'1',0.690281152725,0.6902811527252197,0.0,'nV_V',215.878417969,215.87841796875,0.0,0.0,0.0,0.0,'3',0.190297976136,0.19029797613620758,0.0,15.0
Nonliving_Things,6,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_3.jpg,Furniture,bedside-table,1.0,2.0,2,334.06729126,334.0672912597656,0.0,331.597351074,331.59735107421875,0.0,2.0,2.0,8.0,8.0,3,1.0,1.0,0.0,'2',1.02029168606,1.0202916860580444,0.0,'V_nV',335.577941895,335.57794189453125,0.0,0.0,0.0,0.0,'3',0.430292457342,0.4302924573421478,0.0,24.0
Living_Things,52,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_26.jpg,Marine_creatures,manatee,1.0,1.0,1,294.85748291,294.85748291015625,0.0,292.327545166,292.3275451660156,0.0,2.0,2.0,6.0,6.0,8,1.0,1.0,0.0,'1',0.780293166637,0.7802931666374207,0.0,'V_nV',296.368041992,296.3680419921875,0.0,0.0,0.0,0.0,'3',0.420297592878,0.4202975928783417,0.0,21.0
Living_Things,60,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pelican_12.jpg,Birds,pelican,1.0,2.0,2,241.167755127,241.16775512695312,0.0,239.177810669,239.1778106689453,0.0,1.5,1.5,6.0,6.0,4,0.0,0.0,0.0,'1',1.06031346321,1.0603134632110596,0.0,'nV_V',242.67829895,242.6782989501953,0.0,1.0,1.0,0.0,'1',0.380313634872,0.3803136348724365,0.0,17.0
Nonliving_Things,18,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_22.jpg,Kitchen_Uten,coking-pot,1.0,2.0,2,227.767852783,227.76785278320312,0.0,225.787872314,225.78787231445312,0.0,1.5,1.5,7.0,7.0,'1.0',1.0,1.0,0.0,'2',0.900275588036,0.9002755880355835,0.0,'V_nV',229.27835083,229.27835083007812,0.0,1.0,1.0,0.0,'1',0.310291022062,0.31029102206230164,0.0,16.0
Nonliving_Things,9,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_26.jpg,Vehicles,bus,1.0,1.0,1,348.437225342,348.4372253417969,0.0,346.477264404,346.4772644042969,0.0,1.5,1.5,6.0,6.0,1,1.0,1.0,0.0,'1',0.750288724899,0.750288724899292,0.0,'nV_V',349.947845459,349.9478454589844,0.0,1.0,1.0,0.0,'1',0.35029822588,0.3502982258796692,0.0,25.0
Nonliving_Things,5,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_16.jpg,Furniture,bed,1.0,1.0,1,54.0986442566,54.0986442565918,0.0,51.1087760925,51.1087760925293,0.0,2.5,2.5,6.0,6.0,'4.0',1.0,1.0,0.0,'1',0.590364694595,0.5903646945953369,0.0,'nV_V',55.6091842651,55.60918426513672,0.0,0.0,0.0,0.0,'3',0.500324904919,0.5003249049186707,0.0,3.0
Nonliving_Things,64,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_19.jpg,Vehicles,plane,1.0,1.0,1,67.9685745239,67.96857452392578,0.0,64.5186538696,64.5186538696289,0.0,3.0,3.0,6.0,6.0,'1.0',1.0,1.0,0.0,'1',0.850226998329,0.8502269983291626,0.0,'nV_V',69.4792556763,69.47925567626953,0.0,1.0,1.0,0.0,'1',0.310322016478,0.31032201647758484,0.0,4.0
Nonliving_Things,2,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_25.jpg,Furniture,armchair,1.0,1.0,1,106.15839386,106.15839385986328,0.0,103.678466797,103.678466796875,0.0,2.0,2.0,8.0,8.0,'3.0',1.0,1.0,0.0,'1',0.760283648968,0.7602836489677429,0.0,'nV_V',107.668952942,107.66895294189453,0.0,1.0,1.0,0.0,'1',0.550289034843,0.5502890348434448,0.0,7.0
Nonliving_Things,3,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_16.jpg,Tools,axe,1.0,1.0,1,133.48828125,133.48828125,0.0,131.508331299,131.50833129882812,0.0,1.5,1.5,6.0,6.0,'4.0',1.0,1.0,0.0,'1',0.630405128002,0.6304051280021667,0.0,'nV_V',134.998931885,134.99893188476562,0.0,0.0,0.0,0.0,'2',0.36029446125,0.3602944612503052,0.0,9.0
Living_Things,59,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_21.jpg,Birds,partridge,1.0,2.0,2,13.3988418579,13.398841857910156,0.0,11.4088964462,11.408896446228027,0.0,1.5,1.5,6.0,6.0,'2.0',0.0,0.0,0.0,'1',0.800298094749,0.8002980947494507,0.0,'nV_V',14.9098033905,14.90980339050293,0.0,1.0,1.0,0.0,'1',0.310251355171,0.3102513551712036,0.0,0.0
Living_Things,68,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/rhino_3.jpg,Animals,rhino,1.0,1.0,1,147.908187866,147.90818786621094,0.0,143.908248901,143.9082489013672,0.0,3.5,3.5,6.5,6.5,'3.0',1.0,1.0,0.0,'1',0.800414204597,0.8004142045974731,0.0,'V_nV',149.418807983,149.41880798339844,0.0,0.0,0.0,0.0,'2',0.450367152691,0.45036715269088745,0.0,10.0
Nonliving_Things,11,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_18.jpg,Vehicles,car,1.0,2.0,2,360.837188721,360.8371887207031,0.0,358.857208252,358.8572082519531,0.0,1.5,1.5,6.5,6.5,3,0.0,0.0,0.0,'1',1.1401027441,1.140102744102478,0.0,'V_nV',362.347717285,362.34771728515625,0.0,1.0,1.0,0.0,'1',0.540292263031,0.5402922630310059,0.0,26.0
Living_Things,61,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/penguin_14.jpg,Birds,penguin,1.0,1.0,1,308.257415771,308.2574157714844,0.0,305.277526855,305.27752685546875,0.0,2.5,2.5,6.0,6.0,5,1.0,1.0,0.0,'1',0.560296535492,0.5602965354919434,0.0,'V_nV',309.768035889,309.7680358886719,0.0,0.0,0.0,0.0,'2',0.820295929909,0.8202959299087524,0.0,22.0
Living_Things,90,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/turtle_10.jpg,Animals,turtle,1.0,1.0,1,160.808258057,160.80825805664062,0.0,158.828323364,158.8283233642578,0.0,1.5,1.5,6.0,6.0,'2.0',0.0,0.0,0.0,'2',0.660314321518,0.6603143215179443,0.0,'V_nV',162.318832397,162.31883239746094,0.0,0.0,0.0,0.0,'2',0.36041495204,0.36041495203971863,0.0,11.0
Nonliving_Things,15,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/chair_19.jpg,Furniture,chair,1.0,2.0,2,121.088363647,121.08836364746094,0.0,118.578407288,118.57840728759766,0.0,2.0,2.0,6.0,6.0,'5.0',1.0,1.0,0.0,'2',0.840300321579,0.8403003215789795,0.0,'V_nV',122.599006653,122.59900665283203,0.0,0.0,0.0,0.0,'2',0.380317091942,0.3803170919418335,0.0,8.0
