category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_mean,probeFrames_raw,probeFrames_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,78,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/sofa_14.jpg,Furniture,sofa,1.0,2.0,2,364.640655518,364.6406555175781,0.0,361.880706787,361.8807067871094,0.0,2.5,2.5,6.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,'2',0.89036244154,0.8903624415397644,0.0,'V_nV',366.151275635,366.1512756347656,0.0,1.0,1.0,0.0,'1',0.160089969635,0.16008996963500977,0.0,27.0
Nonliving_Things,81,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/table_5.jpg,Furniture,table,1.0,2.0,2,195.681472778,195.6814727783203,0.0,193.341491699,193.34149169921875,0.0,2.0,2.0,7.0,7.0,9.0,9.0,0.0,1.0,1.0,0.0,'2',0.58032989502,0.5803298950195312,0.0,'V_nV',197.192016602,197.1920166015625,0.0,0.0,0.0,0.0,'3',0.260340809822,0.2603408098220825,0.0,14.0
Living_Things,38,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_14.jpg,Birds,hen,1.0,2.0,2,169.081604004,169.08160400390625,0.0,167.301635742,167.3016357421875,0.0,1.5,1.5,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,'1',0.960302710533,0.9603027105331421,0.0,'nV_V',170.59211731,170.5921173095703,0.0,1.0,1.0,0.0,'1',0.32030081749,0.320300817489624,0.0,12.0
Nonliving_Things,91,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_12.jpg,Vehicles,van,1.0,2.0,2,208.721389771,208.7213897705078,0.0,206.90145874,206.90145874023438,0.0,1.5,1.5,6.5,6.5,7.0,7.0,0.0,1.0,1.0,0.0,'2',0.950357377529,0.9503573775291443,0.0,'V_nV',210.231918335,210.23191833496094,0.0,1.0,1.0,0.0,'1',0.800317943096,0.8003179430961609,0.0,15.0
Nonliving_Things,86,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/tractor_20.jpg,Vehicles,tractor,1.0,2.0,2,221.251342773,221.2513427734375,0.0,219.441375732,219.44137573242188,0.0,1.5,1.5,7.5,7.5,8.0,8.0,0.0,1.0,1.0,0.0,'2',0.720334291458,0.7203342914581299,0.0,'V_nV',222.761871338,222.76187133789062,0.0,0.0,0.0,0.0,'3',0.620325386524,0.6203253865242004,0.0,16.0
Nonliving_Things,72,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/saxophone_1.jpg,Musical_Inst,saxophone,1.0,2.0,2,183.121505737,183.1215057373047,0.0,181.301559448,181.3015594482422,0.0,1.5,1.5,6.0,6.0,7.0,7.0,0.0,1.0,1.0,0.0,'2',0.760297894478,0.7602978944778442,0.0,'V_nV',184.632049561,184.63204956054688,0.0,1.0,1.0,0.0,'1',0.520365536213,0.5203655362129211,0.0,13.0
Nonliving_Things,88,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/trumpet_15.jpg,Musical_Inst,trumpet,1.0,2.0,2,91.5919342041,91.59193420410156,0.0,89.3019943237,89.30199432373047,0.0,2.0,2.0,6.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,'1',1.04030478001,1.0403047800064087,0.0,'V_nV',93.1024780273,93.10247802734375,0.0,0.0,0.0,0.0,'2',0.710243344307,0.7102433443069458,0.0,6.0
Living_Things,33,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_23.jpg,Birds,goldfinch,1.0,1.0,1,79.0820159912,79.08201599121094,0.0,75.2820968628,75.28209686279297,0.0,3.5,3.5,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,'1',0.730297029018,0.7302970290184021,0.0,'V_nV',80.5925445557,80.59254455566406,0.0,0.0,0.0,0.0,'3',0.630288124084,0.6302881240844727,0.0,5.0
Living_Things,49,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/lobster_20.jpg,Marine_creatures,lobster,1.0,1.0,1,286.24105835,286.2410583496094,0.0,282.461090088,282.4610900878906,0.0,3.5,3.5,6.0,6.0,4.0,4.0,0.0,1.0,1.0,0.0,'1',0.740268647671,0.7402686476707458,0.0,'V_nV',287.751556396,287.7515563964844,0.0,0.0,0.0,0.0,'3',0.380090385675,0.3800903856754303,0.0,21.0
Nonliving_Things,87,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/train_16.jpg,Vehicles,train,1.0,1.0,1,336.710784912,336.7107849121094,0.0,334.930847168,334.93084716796875,0.0,1.5,1.5,7.5,7.5,4.0,4.0,0.0,1.0,1.0,0.0,'1',1.34009099007,1.3400909900665283,0.0,'nV_V',338.221343994,338.2213439941406,0.0,0.0,0.0,0.0,'3',0.620298445225,0.620298445224762,0.0,25.0
Nonliving_Things,93,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/wardrobe_15.jpg,Furniture,wardrobe,1.0,1.0,1,12.9823570251,12.982357025146484,0.0,11.2024106979,11.202410697937012,0.0,1.5,1.5,6.5,6.5,2.0,2.0,0.0,1.0,1.0,0.0,'1',0.640316367149,0.640316367149353,0.0,'nV_V',14.4932985306,14.493298530578613,0.0,1.0,1.0,0.0,'1',0.180299162865,0.18029916286468506,0.0,0.0
Living_Things,73,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/scorpion_8.jpg,Insects,scorpion,1.0,2.0,2,271.751098633,271.7510986328125,0.0,269.461120605,269.46112060546875,0.0,2.0,2.0,6.5,6.5,5.0,5.0,0.0,1.0,1.0,0.0,'2',0.780297636986,0.7802976369857788,0.0,'nV_V',273.261627197,273.2616271972656,0.0,0.0,0.0,0.0,'2',0.730174362659,0.7301743626594543,0.0,20.0
Nonliving_Things,83,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_5.jpg,Kitchen_Uten,teapot,1.0,2.0,2,311.700897217,311.7008972167969,0.0,309.440948486,309.4409484863281,0.0,2.0,2.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,'2',0.840307116508,0.8403071165084839,0.0,'V_nV',313.211456299,313.2114562988281,0.0,1.0,1.0,0.0,'1',0.370301276445,0.3703012764453888,0.0,23.0
Nonliving_Things,76,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/ship_10.jpg,Vehicles,ship,1.0,1.0,1,299.220947266,299.220947265625,0.0,296.460998535,296.46099853515625,0.0,2.5,2.5,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,'2',0.910301983356,0.9103019833564758,0.0,'nV_V',300.7315979,300.7315979003906,0.0,1.0,1.0,0.0,'1',0.650282680988,0.6502826809883118,0.0,22.0
Nonliving_Things,89,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/tuba_5.jpg,Musical_Inst,tuba,1.0,2.0,2,116.591819763,116.5918197631836,0.0,114.791862488,114.79186248779297,0.0,1.5,1.5,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,'2',0.700312077999,0.700312077999115,0.0,'V_nV',118.102355957,118.10235595703125,0.0,0.0,0.0,0.0,'2',1.31031835079,1.3103183507919312,0.0,8.0
Living_Things,44,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/kiwi_17.jpg,Birds,kiwi,1.0,2.0,2,376.63067627,376.63067626953125,0.0,374.860656738,374.86065673828125,0.0,1.5,1.5,6.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,'2',0.680363118649,0.680363118648529,0.0,'nV_V',378.141204834,378.1412048339844,0.0,1.0,1.0,0.0,'1',0.770235896111,0.7702358961105347,0.0,28.0
Living_Things,32,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/giraffe_1.jpg,Animals,giraffe,1.0,2.0,2,38.5121803284,38.51218032836914,0.0,36.2022399902,36.202239990234375,0.0,2.0,2.0,6.5,6.5,6.0,6.0,0.0,0.0,0.0,0.0,'1',0.620329022408,0.6203290224075317,0.0,'nV_V',40.0227584839,40.02275848388672,0.0,1.0,1.0,0.0,'1',0.770360648632,0.7703606486320496,0.0,2.0
Living_Things,95,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/zebra_10.jpg,Animals,zebra,1.0,2.0,2,247.281204224,247.2812042236328,0.0,245.491241455,245.49124145507812,0.0,1.5,1.5,6.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,'2',1.24029231071,1.2402923107147217,0.0,'nV_V',248.791732788,248.79173278808594,0.0,0.0,0.0,0.0,'3',0.410296648741,0.41029664874076843,0.0,18.0
Living_Things,42,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hummingbird_9.jpg,Birds,hummingbird,1.0,1.0,1,351.660766602,351.6607666015625,0.0,348.430755615,348.4307556152344,0.0,3.0,3.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,'2',0.870295524597,0.870295524597168,0.0,'V_nV',353.171325684,353.17132568359375,0.0,1.0,1.0,0.0,'1',0.130355864763,0.1303558647632599,0.0,26.0
Living_Things,45,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_20.jpg,Insects,ladybird,1.0,1.0,1,104.571876526,104.5718765258789,0.0,101.801940918,101.80194091796875,0.0,2.5,2.5,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,'2',0.920288920403,0.9202889204025269,0.0,'V_nV',106.082443237,106.08244323730469,0.0,1.0,1.0,0.0,'1',0.3503074646,0.3503074645996094,0.0,7.0
Living_Things,70,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/rooster_19.jpg,Birds,rooster,1.0,1.0,1,401.610534668,401.61053466796875,0.0,399.850585938,399.8505859375,0.0,1.5,1.5,6.5,6.5,3.0,3.0,0.0,1.0,1.0,0.0,'1',0.860376894474,0.8603768944740295,0.0,'V_nV',403.12109375,403.12109375,0.0,1.0,1.0,0.0,'1',0.240291133523,0.24029113352298737,0.0,30.0
Living_Things,43,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/killer-whale_15.jpg,Marine_creatures,killer-whale,1.0,2.0,2,142.111694336,142.1116943359375,0.0,140.331756592,140.33175659179688,0.0,1.5,1.5,6.5,6.5,2.0,2.0,0.0,1.0,1.0,0.0,'2',0.800342381001,0.8003423810005188,0.0,'nV_V',143.622283936,143.62228393554688,0.0,1.0,1.0,0.0,'1',1.10029089451,1.1002908945083618,0.0,10.0

extraInfo
n_square,32
expName,Expt_DEF
probeFrames,2
participant,patxi
frameRate,100.000784436
date,2019_Mar_25_1802
session,006
premask_dur,20
postmask_dur,20
block,1
