category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probe_Frames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Living_Things,63,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pigeon_14.jpg,Birds,pigeon,1.0,1.0,1,274.590148926,274.59014892578125,0.0,272.800170898,272.8001708984375,0.0,1.5,1.5,6.0,6.0,4,1.0,1.0,0.0,'1',0.780233919621,0.7802339196205139,0.0,'V_nV',0.0,0.0,0.0,'2',0.870334982872,0.8703349828720093,0.0,276.10168457,276.1016845703125,0.0,20.0
Nonliving_Things,17,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/church_6.jpg,Buildings,church,1.0,2.0,2,238.060256958,238.0602569580078,0.0,235.810287476,235.81028747558594,0.0,2.0,2.0,6.0,6.0,3,1.0,1.0,0.0,'2',0.600312292576,0.6003122925758362,0.0,'V_nV',1.0,1.0,0.0,'1',0.320078909397,0.32007890939712524,0.0,239.57182312,239.5718231201172,0.0,17.0
Nonliving_Things,7,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_18.jpg,Vehicles,boat,1.0,1.0,1,415.069396973,415.06939697265625,0.0,412.809417725,412.8094177246094,0.0,2.0,2.0,6.0,6.0,3,0.0,0.0,0.0,'2',1.02035236359,1.0203523635864258,0.0,'nV_V',1.0,1.0,0.0,'1',0.650307297707,0.650307297706604,0.0,416.58001709,416.58001708984375,0.0,31.0
Nonliving_Things,6,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_6.jpg,Furniture,bedside-table,1.0,2.0,2,26.0512924194,26.051292419433594,0.0,24.2813301086,24.281330108642578,0.0,1.5,1.5,6.0,6.0,3,1.0,1.0,0.0,'2',0.560327231884,0.5603272318840027,0.0,'V_nV',1.0,1.0,0.0,'1',0.320315241814,0.32031524181365967,0.0,27.5618686676,27.56186866760254,0.0,1.0
Nonliving_Things,2,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_20.jpg,Furniture,armchair,1.0,2.0,2,132.060791016,132.060791015625,0.0,130.290817261,130.2908172607422,0.0,1.5,1.5,6.5,6.5,4,0.0,0.0,0.0,'1',0.890310049057,0.8903100490570068,0.0,'V_nV',0.0,0.0,0.0,'3',0.290262103081,0.2902621030807495,0.0,133.57131958,133.57131958007812,0.0,9.0
Living_Things,55,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_1.jpg,Marine_creatures,narwhal,1.0,2.0,2,225.090316772,225.09031677246094,0.0,223.290359497,223.2903594970703,0.0,1.5,1.5,6.5,6.5,6,1.0,1.0,0.0,'2',0.820265173912,0.8202651739120483,0.0,'nV_V',0.0,0.0,0.0,'3',0.250313222408,0.2503132224082947,0.0,226.600921631,226.60092163085938,0.0,16.0
Nonliving_Things,0,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_19.jpg,Furniture,Chest-of-drawers,1.0,1.0,1,262.58013916,262.58013916015625,0.0,260.280181885,260.2801818847656,0.0,2.0,2.0,6.0,6.0,7,1.0,1.0,0.0,'1',0.580179154873,0.5801791548728943,0.0,'nV_V',0.0,0.0,0.0,'3',0.270371586084,0.27037158608436584,0.0,264.09072876,264.0907287597656,0.0,19.0
Living_Things,52,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_10.jpg,Marine_creatures,manatee,1.0,2.0,2,120.070831299,120.07083129882812,0.0,117.760871887,117.76087188720703,0.0,2.0,2.0,6.0,6.0,6,1.0,1.0,0.0,'2',0.89033561945,0.8903356194496155,0.0,'nV_V',0.0,0.0,0.0,'3',0.38033425808,0.3803342580795288,0.0,121.581375122,121.58137512207031,0.0,8.0
Living_Things,50,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lynx_6.jpg,Animals,lynx,1.0,1.0,1,38.0612449646,38.06124496459961,0.0,36.271270752,36.271270751953125,0.0,1.5,1.5,7.0,7.0,6,1.0,1.0,0.0,'1',0.650318741798,0.6503187417984009,0.0,'V_nV',0.0,0.0,0.0,'3',0.320308476686,0.32030847668647766,0.0,39.5717697144,39.57176971435547,0.0,2.0
Living_Things,57,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/owl_19.jpg,Birds,owl,1.0,1.0,1,107.040893555,107.0408935546875,0.0,104.26096344,104.2609634399414,0.0,2.5,2.5,6.5,6.5,4,0.0,0.0,0.0,'2',0.450329750776,0.4503297507762909,0.0,'V_nV',1.0,1.0,0.0,'1',0.300347656012,0.3003476560115814,0.0,108.551490784,108.5514907836914,0.0,7.0
