dprime,metad,m_ratio,m_diff,sub
1.3020727451936986,2.5297752265671494,1.9428831729296472,1.2277024813734507,sub-01
1.205147631993845,1.6390946831381081,1.360077918774419,0.43394705114426313,sub-02
1.017989538390927,1.5377013466659262,1.5105276514889097,0.5197118082749992,sub-03
1.1406856545595738,1.8507688179828459,1.622505561093814,0.710083163423272,sub-04
1.4185362786666855,2.5513559287671828,1.7985834885839227,1.1328196501004972,sub-05
1.2174490150452748,1.7239282297418874,1.4160167764214566,0.5064792146966126,sub-06
1.272082824727833,1.372433292298202,1.078886740406891,0.10035046757036903,sub-07
