response,rt_response,visibility,rt_visibility,correct_answer,category,subcategory,label,response_previous,rt_response_previous,visibility_previous,rt_visibility_previous,correct_answer_previous,category_previous,subcategory_previous,label_previous,sub,session,block
2,0.5502956509590149,3,0.270315021276474,1.0,Living_Things,Animals,turtle,2,0.3503141105175018,1,0.8602641820907593,1.0,Nonliving_Things,Vehicles,plane,sub-01,9,2
1,0.7101894617080688,2,0.3501845300197601,0.0,Nonliving_Things,Kitchen_Uten,coking-pot,2,0.5502956509590149,3,0.270315021276474,1.0,Living_Things,Animals,turtle,sub-01,9,2
2,0.6802622079849243,2,0.7603126764297485,1.0,Living_Things,Birds,ostrich,1,0.7101894617080688,2,0.3501845300197601,0.0,Nonliving_Things,Kitchen_Uten,coking-pot,sub-01,9,2
1,0.5003044009208679,1,1.0903090238571167,1.0,Nonliving_Things,Vehicles,bus,2,0.6802622079849243,2,0.7603126764297485,1.0,Living_Things,Birds,ostrich,sub-01,9,2
2,0.83030766248703,1,0.7603228092193604,1.0,Living_Things,Birds,penguin,1,0.5003044009208679,1,1.0903090238571167,1.0,Nonliving_Things,Vehicles,bus,sub-01,9,2
2,0.7703808546066284,3,0.3002743124961853,1.0,Nonliving_Things,Buildings,cathedral,2,0.83030766248703,1,0.7603228092193604,1.0,Living_Things,Birds,penguin,sub-01,9,2
1,0.4803159534931183,2,0.3003569543361664,1.0,Nonliving_Things,Buildings,castle,2,0.7703808546066284,3,0.3002743124961853,1.0,Nonliving_Things,Buildings,cathedral,sub-01,9,2
2,1.330367922782898,3,0.7903850674629211,1.0,Living_Things,Marine_creatures,shark,1,0.4803159534931183,2,0.3003569543361664,1.0,Nonliving_Things,Buildings,castle,sub-01,9,2
2,0.3703406155109405,1,0.2903913557529449,1.0,Living_Things,Animals,lynx,2,1.330367922782898,3,0.7903850674629211,1.0,Living_Things,Marine_creatures,shark,sub-01,9,2
2,0.4101798236370086,1,0.2803159952163696,0.0,Living_Things,Birds,magpie,2,0.3703406155109405,1,0.2903913557529449,1.0,Living_Things,Animals,lynx,sub-01,9,2
2,0.6702567338943481,3,0.2903124988079071,1.0,Nonliving_Things,Furniture,bed,2,0.4101798236370086,1,0.2803159952163696,0.0,Living_Things,Birds,magpie,sub-01,9,2
2,0.8803054094314575,2,0.6403132677078247,1.0,Living_Things,Birds,partridge,2,0.6702567338943481,3,0.2903124988079071,1.0,Nonliving_Things,Furniture,bed,sub-01,9,2
1,0.8903174996376038,2,0.2803215980529785,1.0,Nonliving_Things,Furniture,chair,2,0.8803054094314575,2,0.6403132677078247,1.0,Living_Things,Birds,partridge,sub-01,9,2
1,0.3203106522560119,1,0.8203136920928955,0.0,Living_Things,Birds,raven,1,0.8903174996376038,2,0.2803215980529785,1.0,Nonliving_Things,Furniture,chair,sub-01,9,2
1,0.6603017449378967,1,0.4604393541812897,1.0,Nonliving_Things,Furniture,armchair,1,0.3203106522560119,1,0.8203136920928955,0.0,Living_Things,Birds,raven,sub-01,9,2
2,0.8703581690788269,1,0.940452516078949,0.0,Living_Things,Birds,owl,1,0.6603017449378967,1,0.4604393541812897,1.0,Nonliving_Things,Furniture,armchair,sub-01,9,2
1,0.8803184628486633,3,0.3603563606739044,1.0,Living_Things,Animals,rhino,2,0.8703581690788269,1,0.940452516078949,0.0,Living_Things,Birds,owl,sub-01,9,2
1,1.0203489065170288,1,0.820344090461731,0.0,Living_Things,Marine_creatures,manatee,1,0.8803184628486633,3,0.3603563606739044,1.0,Living_Things,Animals,rhino,sub-01,9,2
2,0.5602998733520508,3,0.3103163838386535,1.0,Nonliving_Things,Furniture,bedside-table,1,1.0203489065170288,1,0.820344090461731,0.0,Living_Things,Marine_creatures,manatee,sub-01,9,2
2,0.4303092956542969,1,0.3303476274013519,0.0,Living_Things,Animals,lioness,2,0.5602998733520508,3,0.3103163838386535,1.0,Nonliving_Things,Furniture,bedside-table,sub-01,9,2
1,0.6303349137306213,3,0.2803138196468353,1.0,Living_Things,Marine_creatures,narwhal,2,0.4303092956542969,1,0.3303476274013519,0.0,Living_Things,Animals,lioness,sub-01,9,2
2,0.3502614498138428,1,0.4602604508399963,1.0,Nonliving_Things,Vehicles,car,1,0.6303349137306213,3,0.2803138196468353,1.0,Living_Things,Marine_creatures,narwhal,sub-01,9,2
2,0.590181291103363,1,0.3703164160251617,0.0,Living_Things,Birds,pelican,2,0.3502614498138428,1,0.4602604508399963,1.0,Nonliving_Things,Vehicles,car,sub-01,9,2
2,0.4301804006099701,3,0.2903180718421936,1.0,Nonliving_Things,Tools,axe,2,0.590181291103363,1,0.3703164160251617,0.0,Living_Things,Birds,pelican,sub-01,9,2
1,0.8102588057518005,3,0.3801822960376739,1.0,Nonliving_Things,Vehicles,boat,2,0.4301804006099701,3,0.2903180718421936,1.0,Nonliving_Things,Tools,axe,sub-01,9,2
1,0.8302704095840454,2,0.4001254439353943,1.0,Nonliving_Things,Musical_Inst,piano,1,0.8102588057518005,3,0.3801822960376739,1.0,Nonliving_Things,Vehicles,boat,sub-01,9,2
2,0.3903035521507263,1,1.0802876949310305,1.0,Nonliving_Things,Buildings,church,1,0.8302704095840454,2,0.4001254439353943,1.0,Nonliving_Things,Musical_Inst,piano,sub-01,9,2
1,0.4504053592681885,3,1.170315146446228,1.0,Nonliving_Things,Furniture,lamp,2,0.5203912258148193,1,0.3001889884471893,0.0,Living_Things,Birds,duck,sub-01,9,3
2,0.3804112672805786,1,0.2903359532356262,1.0,Living_Things,Marine_creatures,dolphin,1,0.4504053592681885,3,1.170315146446228,1.0,Nonliving_Things,Furniture,lamp,sub-01,9,3
1,0.3803497850894928,1,0.2903780937194824,0.0,Nonliving_Things,Furniture,couch,2,0.3804112672805786,1,0.2903359532356262,1.0,Living_Things,Marine_creatures,dolphin,sub-01,9,3
2,0.690313458442688,3,0.2602941393852234,1.0,Nonliving_Things,Kitchen_Uten,fondue,1,0.3803497850894928,1,0.2903780937194824,0.0,Nonliving_Things,Furniture,couch,sub-01,9,3
1,0.6703166365623474,2,0.4603221416473388,1.0,Nonliving_Things,Tools,hammer,2,0.690313458442688,3,0.2602941393852234,1.0,Nonliving_Things,Kitchen_Uten,fondue,sub-01,9,3
2,0.5303148031234741,1,0.350308895111084,0.0,Living_Things,Animals,cow,1,0.6703166365623474,2,0.4603221416473388,1.0,Nonliving_Things,Tools,hammer,sub-01,9,3
2,0.4603159725666046,1,0.2503211200237274,0.0,Living_Things,Animals,cheetah,2,0.5303148031234741,1,0.350308895111084,0.0,Living_Things,Animals,cow,sub-01,9,3
1,0.6403161883354187,3,0.2803115248680115,1.0,Nonliving_Things,Kitchen_Uten,frying-pan,2,0.4603159725666046,1,0.2503211200237274,0.0,Living_Things,Animals,cheetah,sub-01,9,3
2,0.3303140103816986,1,0.3103141784667969,1.0,Living_Things,Marine_creatures,crab,1,0.6403161883354187,3,0.2803115248680115,1.0,Nonliving_Things,Kitchen_Uten,frying-pan,sub-01,9,3
1,0.6903108954429626,3,0.4603115320205688,1.0,Living_Things,Animals,armadillo,2,0.3303140103816986,1,0.3103141784667969,1.0,Living_Things,Marine_creatures,crab,sub-01,9,3
2,0.5103156566619873,1,0.2803109884262085,1.0,Living_Things,Insects,butterfly,1,0.6903108954429626,3,0.4603115320205688,1.0,Living_Things,Animals,armadillo,sub-01,9,3
1,0.6603475213050842,2,0.3003145158290863,1.0,Nonliving_Things,Buildings,mill,2,0.5103156566619873,1,0.2803109884262085,1.0,Living_Things,Insects,butterfly,sub-01,9,3
1,0.4303148686885834,1,0.2703538239002228,0.0,Living_Things,Birds,barn-owl,1,0.6603475213050842,2,0.3003145158290863,1.0,Nonliving_Things,Buildings,mill,sub-01,9,3
1,0.9603080153465272,2,0.2902739644050598,1.0,Nonliving_Things,Buildings,granary,1,0.4303148686885834,1,0.2703538239002228,0.0,Living_Things,Birds,barn-owl,sub-01,9,3
1,0.4103206396102905,1,0.2903308868408203,1.0,Nonliving_Things,Musical_Inst,drum,1,0.9603080153465272,2,0.2902739644050598,1.0,Nonliving_Things,Buildings,granary,sub-01,9,3
2,0.5101842880249023,2,0.2603090703487396,1.0,Nonliving_Things,Buildings,palace,1,0.4103206396102905,1,0.2903308868408203,1.0,Nonliving_Things,Musical_Inst,drum,sub-01,9,3
2,0.4203123152256012,1,0.2503083646297455,0.0,Nonliving_Things,Vehicles,motorbike,2,0.5101842880249023,2,0.2603090703487396,1.0,Nonliving_Things,Buildings,palace,sub-01,9,3
1,0.8303075432777405,3,0.2902673482894897,1.0,Living_Things,Insects,dragonfly,2,0.4203123152256012,1,0.2503083646297455,0.0,Nonliving_Things,Vehicles,motorbike,sub-01,9,3
2,0.7400938272476196,1,0.3303105533123016,0.0,Nonliving_Things,Kitchen_Uten,cup,1,0.8303075432777405,3,0.2902673482894897,1.0,Living_Things,Insects,dragonfly,sub-01,9,3
2,0.7703109383583069,1,0.4303024709224701,1.0,Nonliving_Things,Furniture,lectern,2,0.7400938272476196,1,0.3303105533123016,0.0,Nonliving_Things,Kitchen_Uten,cup,sub-01,9,3
1,0.4302650690078735,3,0.2402661293745041,1.0,Nonliving_Things,Buildings,house,2,0.7703109383583069,1,0.4303024709224701,1.0,Nonliving_Things,Furniture,lectern,sub-01,9,3
1,0.7302722930908203,2,0.4403094947338104,1.0,Living_Things,Birds,sparrow,1,0.4302650690078735,3,0.2402661293745041,1.0,Nonliving_Things,Buildings,house,sub-01,9,3
1,0.5203111171722412,2,0.300301045179367,1.0,Nonliving_Things,Furniture,filling-cabinet,1,0.7302722930908203,2,0.4403094947338104,1.0,Living_Things,Birds,sparrow,sub-01,9,3
2,0.6301825642585754,1,0.2603324949741363,0.0,Living_Things,Animals,cat,1,0.5203111171722412,2,0.300301045179367,1.0,Nonliving_Things,Furniture,filling-cabinet,sub-01,9,3
1,0.6903929114341736,2,0.2803969383239746,1.0,Living_Things,Birds,toucan,2,0.6301825642585754,1,0.2603324949741363,0.0,Living_Things,Animals,cat,sub-01,9,3
2,1.1403155326843262,3,0.4900979399681091,1.0,Living_Things,Animals,tiger,1,0.6903929114341736,2,0.2803969383239746,1.0,Living_Things,Birds,toucan,sub-01,9,3
2,0.5603781342506409,1,0.3504053950309753,1.0,Living_Things,Animals,elephant,2,1.1403155326843262,3,0.4900979399681091,1.0,Living_Things,Animals,tiger,sub-01,9,3
1,0.8103741407394409,2,0.4703116118907928,1.0,Nonliving_Things,Musical_Inst,guitar,2,0.5603781342506409,1,0.3504053950309753,1.0,Living_Things,Animals,elephant,sub-01,9,3
1,0.9703073501586914,3,0.4503563642501831,1.0,Living_Things,Marine_creatures,sperm-whale,1,0.8103741407394409,2,0.4703116118907928,1.0,Nonliving_Things,Musical_Inst,guitar,sub-01,9,3
1,0.3503154218196869,1,0.8603059649467468,1.0,Living_Things,Animals,tapir,1,0.9703073501586914,3,0.4503563642501831,1.0,Living_Things,Marine_creatures,sperm-whale,sub-01,9,3
2,0.7803093791007996,1,0.5003128051757812,1.0,Nonliving_Things,Buildings,factory,1,0.3503154218196869,1,0.8603059649467468,1.0,Living_Things,Animals,tapir,sub-01,9,3
2,0.4702923595905304,1,0.5403248071670532,1.0,Nonliving_Things,Kitchen_Uten,pot,1,0.7000943422317505,3,0.3602680265903473,1.0,Living_Things,Insects,scorpion,sub-01,10,1
1,0.6603450775146484,3,0.3700950145721435,1.0,Nonliving_Things,Musical_Inst,tuba,2,0.4702923595905304,1,0.5403248071670532,1.0,Nonliving_Things,Kitchen_Uten,pot,sub-01,10,1
1,0.6201882362365723,1,0.3003369271755218,1.0,Living_Things,Birds,goldfinch,1,0.6603450775146484,3,0.3700950145721435,1.0,Nonliving_Things,Musical_Inst,tuba,sub-01,10,1
2,0.5902993083000183,2,0.4903195798397064,1.0,Living_Things,Animals,giraffe,1,0.6201882362365723,1,0.3003369271755218,1.0,Living_Things,Birds,goldfinch,sub-01,10,1
1,0.8803097009658813,3,0.4303213655948639,1.0,Nonliving_Things,Musical_Inst,violin,2,0.5902993083000183,2,0.4903195798397064,1.0,Living_Things,Animals,giraffe,sub-01,10,1
2,0.3503189980983734,1,0.6002879738807678,1.0,Nonliving_Things,Musical_Inst,saxophone,1,0.8803097009658813,3,0.4303213655948639,1.0,Nonliving_Things,Musical_Inst,violin,sub-01,10,1
1,0.3803233802318573,1,0.3403871059417724,1.0,Living_Things,Marine_creatures,pomfret,2,0.3503189980983734,1,0.6002879738807678,1.0,Nonliving_Things,Musical_Inst,saxophone,sub-01,10,1
2,0.5003010630607605,2,0.2503799498081207,1.0,Living_Things,Marine_creatures,killer-whale,1,0.3803233802318573,1,0.3403871059417724,1.0,Living_Things,Marine_creatures,pomfret,sub-01,10,1
2,0.5503770709037781,1,0.3103129267692566,0.0,Living_Things,Birds,hen,2,0.5003010630607605,2,0.2503799498081207,1.0,Living_Things,Marine_creatures,killer-whale,sub-01,10,1
1,0.4603757560253143,3,0.3903490006923675,1.0,Living_Things,Animals,hippopotamus,2,0.5503770709037781,1,0.3103129267692566,0.0,Living_Things,Birds,hen,sub-01,10,1
1,0.510295569896698,2,0.280312716960907,1.0,Nonliving_Things,Vehicles,ship,1,0.4603757560253143,3,0.3903490006923675,1.0,Living_Things,Animals,hippopotamus,sub-01,10,1
2,0.3103128671646118,1,0.5303121209144592,0.0,Nonliving_Things,Furniture,wardrobe,1,0.510295569896698,2,0.280312716960907,1.0,Nonliving_Things,Vehicles,ship,sub-01,10,1
1,0.7303102612495422,3,0.3903118073940277,1.0,Nonliving_Things,Kitchen_Uten,saucepan,2,0.3103128671646118,1,0.5303121209144592,0.0,Nonliving_Things,Furniture,wardrobe,sub-01,10,1
1,0.4303154945373535,1,0.3503119647502899,0.0,Nonliving_Things,Furniture,sofa,1,0.7303102612495422,3,0.3903118073940277,1.0,Nonliving_Things,Kitchen_Uten,saucepan,sub-01,10,1
2,0.6103060245513916,3,0.2802691459655761,1.0,Living_Things,Birds,kiwi,1,0.4303154945373535,1,0.3503119647502899,0.0,Nonliving_Things,Furniture,sofa,sub-01,10,1
1,0.3803131282329559,1,0.310315191745758,1.0,Living_Things,Birds,goose,2,0.6103060245513916,3,0.2802691459655761,1.0,Living_Things,Birds,kiwi,sub-01,10,1
1,0.4002865850925445,2,0.3103199303150177,0.0,Living_Things,Animals,horse,1,0.3803131282329559,1,0.310315191745758,1.0,Living_Things,Birds,goose,sub-01,10,1
1,0.7203491926193237,3,0.3803201615810394,1.0,Nonliving_Things,Vehicles,train,1,0.4002865850925445,2,0.3103199303150177,0.0,Living_Things,Animals,horse,sub-01,10,1
2,0.5703285932540894,1,0.3603064119815826,1.0,Nonliving_Things,Kitchen_Uten,teapot,1,0.7203491926193237,3,0.3803201615810394,1.0,Nonliving_Things,Vehicles,train,sub-01,10,1
2,0.6103100776672363,3,0.450348436832428,1.0,Nonliving_Things,Kitchen_Uten,small-saucepan,2,0.5703285932540894,1,0.3603064119815826,1.0,Nonliving_Things,Kitchen_Uten,teapot,sub-01,10,1
2,0.6003121733665466,2,0.3403113484382629,1.0,Nonliving_Things,Furniture,rocking-chair,2,0.6103100776672363,3,0.450348436832428,1.0,Nonliving_Things,Kitchen_Uten,small-saucepan,sub-01,10,1
2,0.5903037190437317,1,0.2803384661674499,1.0,Living_Things,Animals,zebra,2,0.6003121733665466,2,0.3403113484382629,1.0,Nonliving_Things,Furniture,rocking-chair,sub-01,10,1
1,0.4903101623058319,1,0.3103047013282776,0.0,Nonliving_Things,Furniture,table,2,0.5903037190437317,1,0.2803384661674499,1.0,Living_Things,Animals,zebra,sub-01,10,1
1,0.5002965331077576,2,0.4003405570983886,1.0,Nonliving_Things,Musical_Inst,trumpet,1,0.4903101623058319,1,0.3103047013282776,0.0,Nonliving_Things,Furniture,table,sub-01,10,1
2,0.5103135108947754,2,0.260318249464035,1.0,Nonliving_Things,Vehicles,van,1,0.5002965331077576,2,0.4003405570983886,1.0,Nonliving_Things,Musical_Inst,trumpet,sub-01,10,1
2,0.6703035831451416,1,0.330098956823349,1.0,Living_Things,Insects,ladybird,2,0.5103135108947754,2,0.260318249464035,1.0,Nonliving_Things,Vehicles,van,sub-01,10,1
1,0.6203072667121887,3,0.3602913916110992,1.0,Living_Things,Marine_creatures,lobster,2,0.6703035831451416,1,0.330098956823349,1.0,Living_Things,Insects,ladybird,sub-01,10,1
2,0.490341454744339,1,0.7903176546096802,0.0,Living_Things,Birds,hummingbird,1,0.6203072667121887,3,0.3602913916110992,1.0,Living_Things,Marine_creatures,lobster,sub-01,10,1
2,0.330313116312027,1,0.920312523841858,0.0,Living_Things,Birds,rooster,2,0.490341454744339,1,0.7903176546096802,0.0,Living_Things,Birds,hummingbird,sub-01,10,1
2,0.6703046560287476,3,0.4003100395202636,1.0,Living_Things,Marine_creatures,whale,2,0.330313116312027,1,0.920312523841858,0.0,Living_Things,Birds,rooster,sub-01,10,1
2,0.330199271440506,1,0.3104038834571838,0.0,Nonliving_Things,Vehicles,tractor,2,0.6703046560287476,3,0.4003100395202636,1.0,Living_Things,Marine_creatures,whale,sub-01,10,1
1,0.6703169941902161,1,0.2603065967559814,0.0,Living_Things,Birds,penguin,1,0.6803084015846252,2,0.3302682042121887,0.0,Nonliving_Things,Vehicles,plane,sub-01,10,2
1,0.4103085100650787,3,0.3102651536464691,1.0,Living_Things,Marine_creatures,shark,1,0.6703169941902161,1,0.2603065967559814,0.0,Living_Things,Birds,penguin,sub-01,10,2
1,0.6303062438964844,3,0.270303726196289,1.0,Nonliving_Things,Furniture,bed,1,0.4103085100650787,3,0.3102651536464691,1.0,Living_Things,Marine_creatures,shark,sub-01,10,2
2,0.4202545881271362,1,0.2403083145618438,1.0,Nonliving_Things,Furniture,bedside-table,1,0.6303062438964844,3,0.270303726196289,1.0,Nonliving_Things,Furniture,bed,sub-01,10,2
1,0.6703088283538818,2,0.3003175258636474,1.0,Nonliving_Things,Tools,axe,2,0.4202545881271362,1,0.2403083145618438,1.0,Nonliving_Things,Furniture,bedside-table,sub-01,10,2
1,0.6203203797340393,2,0.3103741109371185,0.0,Living_Things,Birds,owl,1,0.6703088283538818,2,0.3003175258636474,1.0,Nonliving_Things,Tools,axe,sub-01,10,2
1,0.4702668190002441,3,0.3203479051589966,1.0,Nonliving_Things,Furniture,Chest-of-drawers,1,0.6203203797340393,2,0.3103741109371185,0.0,Living_Things,Birds,owl,sub-01,10,2
2,0.5103010535240173,1,0.2803404629230499,1.0,Living_Things,Birds,raven,1,0.4702668190002441,3,0.3203479051589966,1.0,Nonliving_Things,Furniture,Chest-of-drawers,sub-01,10,2
2,0.6003368496894836,2,0.2803210914134979,1.0,Living_Things,Birds,ostrich,2,0.5103010535240173,1,0.2803404629230499,1.0,Living_Things,Birds,raven,sub-01,10,2
1,0.9403088688850404,2,0.390095442533493,1.0,Living_Things,Birds,magpie,2,0.6003368496894836,2,0.2803210914134979,1.0,Living_Things,Birds,ostrich,sub-01,10,2
1,0.5703094601631165,1,0.3003008961677551,0.0,Living_Things,Birds,pigeon,1,0.9403088688850404,2,0.390095442533493,1.0,Living_Things,Birds,magpie,sub-01,10,2
2,0.4403053224086761,2,0.2902746796607971,0.0,Living_Things,Animals,turtle,1,0.5703094601631165,1,0.3003008961677551,0.0,Living_Things,Birds,pigeon,sub-01,10,2
1,0.3200850486755371,1,0.3704398274421692,1.0,Nonliving_Things,Kitchen_Uten,coking-pot,2,0.4403053224086761,2,0.2902746796607971,0.0,Living_Things,Animals,turtle,sub-01,10,2
1,0.7603063583374023,2,0.3304339945316314,1.0,Nonliving_Things,Furniture,bookcase,1,0.3200850486755371,1,0.3704398274421692,1.0,Nonliving_Things,Kitchen_Uten,coking-pot,sub-01,10,2
1,0.4603338837623596,2,0.4504367113113403,1.0,Nonliving_Things,Buildings,church,1,0.7603063583374023,2,0.3304339945316314,1.0,Nonliving_Things,Furniture,bookcase,sub-01,10,2
2,1.0602006912231443,3,0.4104217886924743,1.0,Nonliving_Things,Vehicles,boat,1,0.4603338837623596,2,0.4504367113113403,1.0,Nonliving_Things,Buildings,church,sub-01,10,2
2,0.3503829836845398,1,0.3603102564811706,0.0,Nonliving_Things,Furniture,armchair,2,1.0602006912231443,3,0.4104217886924743,1.0,Nonliving_Things,Vehicles,boat,sub-01,10,2
2,0.2901811003684997,1,0.5702606439590454,1.0,Living_Things,Animals,rhino,2,0.3503829836845398,1,0.3603102564811706,0.0,Nonliving_Things,Furniture,armchair,sub-01,10,2
1,0.9802751541137696,2,0.480401337146759,0.0,Living_Things,Animals,lioness,2,0.2901811003684997,1,0.5702606439590454,1.0,Living_Things,Animals,rhino,sub-01,10,2
1,0.6803038716316223,3,0.290313720703125,1.0,Nonliving_Things,Musical_Inst,piano,1,0.9802751541137696,2,0.480401337146759,0.0,Living_Things,Animals,lioness,sub-01,10,2
2,0.4400918185710907,1,0.2601006329059601,0.0,Nonliving_Things,Vehicles,car,1,0.6803038716316223,3,0.290313720703125,1.0,Nonliving_Things,Musical_Inst,piano,sub-01,10,2
2,0.6802974343299866,1,0.6203232407569885,0.0,Living_Things,Animals,lynx,2,0.4400918185710907,1,0.2601006329059601,0.0,Nonliving_Things,Vehicles,car,sub-01,10,2
2,0.4903205633163452,3,0.2503226399421692,1.0,Nonliving_Things,Vehicles,bus,2,0.6802974343299866,1,0.6203232407569885,0.0,Living_Things,Animals,lynx,sub-01,10,2
1,0.4403044581413269,1,0.2402734458446502,0.0,Nonliving_Things,Buildings,cathedral,2,0.4903205633163452,3,0.2503226399421692,1.0,Nonliving_Things,Vehicles,bus,sub-01,10,2
1,0.7203108668327332,2,0.3003162145614624,1.0,Nonliving_Things,Buildings,castle,1,0.4403044581413269,1,0.2402734458446502,0.0,Nonliving_Things,Buildings,cathedral,sub-01,10,2
1,0.8503338694572449,1,0.3303161859512329,1.0,Living_Things,Marine_creatures,manatee,1,0.7203108668327332,2,0.3003162145614624,1.0,Nonliving_Things,Buildings,castle,sub-01,10,2
1,0.5603020787239075,1,0.3203139305114746,1.0,Living_Things,Marine_creatures,narwhal,1,0.8503338694572449,1,0.3303161859512329,1.0,Living_Things,Marine_creatures,manatee,sub-01,10,2
2,0.4203037917613983,3,0.3303098380565643,1.0,Nonliving_Things,Furniture,chair,1,0.5603020787239075,1,0.3203139305114746,1.0,Living_Things,Marine_creatures,narwhal,sub-01,10,2
2,0.4703176021575928,2,0.2803137898445129,0.0,Living_Things,Birds,pelican,2,0.4203037917613983,3,0.3303098380565643,1.0,Nonliving_Things,Furniture,chair,sub-01,10,2
2,0.5302637815475464,1,0.5603097081184387,0.0,Living_Things,Birds,seagull,2,0.4703176021575928,2,0.2803137898445129,0.0,Living_Things,Birds,pelican,sub-01,10,2
2,0.6303390264511108,3,0.5214242339134216,1.0,Living_Things,Birds,partridge,2,0.5302637815475464,1,0.5603097081184387,0.0,Living_Things,Birds,seagull,sub-01,10,2
2,1.140311360359192,3,1.120388150215149,1.0,Living_Things,Marine_creatures,sperm-whale,1,0.5903145670890808,2,0.4103108644485473,1.0,Living_Things,Animals,cheetah,sub-01,10,3
2,0.2903135120868683,1,0.4204030632972717,0.0,Living_Things,Animals,armadillo,2,1.140311360359192,3,1.120388150215149,1.0,Living_Things,Marine_creatures,sperm-whale,sub-01,10,3
2,0.430147111415863,2,0.2903804779052734,0.0,Nonliving_Things,Kitchen_Uten,cup,2,0.2903135120868683,1,0.4204030632972717,0.0,Living_Things,Animals,armadillo,sub-01,10,3
2,0.340319961309433,1,0.2803114354610443,0.0,Living_Things,Animals,tapir,2,0.430147111415863,2,0.2903804779052734,0.0,Nonliving_Things,Kitchen_Uten,cup,sub-01,10,3
1,0.6303156018257141,3,0.2603403627872467,1.0,Living_Things,Birds,sparrow,2,0.340319961309433,1,0.2803114354610443,0.0,Living_Things,Animals,tapir,sub-01,10,3
2,0.3503147065639496,1,0.320323646068573,0.0,Living_Things,Birds,toucan,1,0.6303156018257141,3,0.2603403627872467,1.0,Living_Things,Birds,sparrow,sub-01,10,3
1,0.4503123164176941,3,0.2602727711200714,1.0,Nonliving_Things,Kitchen_Uten,frying-pan,2,0.3503147065639496,1,0.320323646068573,0.0,Living_Things,Birds,toucan,sub-01,10,3
2,0.3103248178958893,1,1.0003188848495483,0.0,Nonliving_Things,Furniture,lamp,1,0.4503123164176941,3,0.2602727711200714,1.0,Nonliving_Things,Kitchen_Uten,frying-pan,sub-01,10,3
2,0.7103086113929749,3,0.2903226017951965,1.0,Living_Things,Animals,elephant,2,0.3103248178958893,1,1.0003188848495483,0.0,Nonliving_Things,Furniture,lamp,sub-01,10,3
2,0.4403011202812195,3,0.3903151154518127,1.0,Living_Things,Marine_creatures,crab,2,0.7103086113929749,3,0.2903226017951965,1.0,Living_Things,Animals,elephant,sub-01,10,3
2,0.3903135359287262,1,0.2603046298027038,1.0,Living_Things,Marine_creatures,dolphin,2,0.4403011202812195,3,0.3903151154518127,1.0,Living_Things,Marine_creatures,crab,sub-01,10,3
1,0.3303031325340271,1,0.3003533482551574,0.0,Living_Things,Birds,duck,2,0.3903135359287262,1,0.2603046298027038,1.0,Living_Things,Marine_creatures,dolphin,sub-01,10,3
1,0.7103117108345032,2,0.3803587257862091,1.0,Living_Things,Animals,cat,1,0.3303031325340271,1,0.3003533482551574,0.0,Living_Things,Birds,duck,sub-01,10,3
1,0.5703469514846802,3,0.3903596699237823,1.0,Nonliving_Things,Musical_Inst,drum,1,0.7103117108345032,2,0.3803587257862091,1.0,Living_Things,Animals,cat,sub-01,10,3
2,0.3203180134296417,1,0.4203448593616485,0.0,Living_Things,Insects,butterfly,1,0.5703469514846802,3,0.3903596699237823,1.0,Nonliving_Things,Musical_Inst,drum,sub-01,10,3
2,0.71030193567276,3,0.8602893352508545,1.0,Living_Things,Animals,cow,2,0.3203180134296417,1,0.4203448593616485,0.0,Living_Things,Insects,butterfly,sub-01,10,3
2,0.4003057777881622,1,0.3703028559684753,0.0,Nonliving_Things,Furniture,couch,2,0.71030193567276,3,0.8602893352508545,1.0,Living_Things,Animals,cow,sub-01,10,3
2,0.4901968240737915,2,0.2603074014186859,1.0,Nonliving_Things,Kitchen_Uten,fondue,2,0.4003057777881622,1,0.3703028559684753,0.0,Nonliving_Things,Furniture,couch,sub-01,10,3
1,0.4401873052120209,1,0.2701207995414734,1.0,Nonliving_Things,Furniture,lectern,2,0.4901968240737915,2,0.2603074014186859,1.0,Nonliving_Things,Kitchen_Uten,fondue,sub-01,10,3
1,0.5003026127815247,3,0.2403158694505691,1.0,Nonliving_Things,Vehicles,motorbike,1,0.4401873052120209,1,0.2701207995414734,1.0,Nonliving_Things,Furniture,lectern,sub-01,10,3
2,0.6403025388717651,2,0.2603205740451813,1.0,Nonliving_Things,Buildings,granary,1,0.5003026127815247,3,0.2403158694505691,1.0,Nonliving_Things,Vehicles,motorbike,sub-01,10,3
2,0.4700835645198822,1,0.1803076118230819,1.0,Nonliving_Things,Tools,hammer,2,0.6403025388717651,2,0.2603205740451813,1.0,Nonliving_Things,Buildings,granary,sub-01,10,3
2,0.6802793145179749,3,0.4903091788291931,1.0,Nonliving_Things,Buildings,palace,2,0.4700835645198822,1,0.1803076118230819,1.0,Nonliving_Things,Tools,hammer,sub-01,10,3
2,0.580316960811615,1,0.2903879284858703,1.0,Nonliving_Things,Buildings,mill,2,0.6802793145179749,3,0.4903091788291931,1.0,Nonliving_Things,Buildings,palace,sub-01,10,3
1,0.6804105043411255,2,0.3003816902637481,1.0,Living_Things,Animals,tiger,2,0.580316960811615,1,0.2903879284858703,1.0,Nonliving_Things,Buildings,mill,sub-01,10,3
2,0.7904041409492493,1,1.1703137159347534,0.0,Living_Things,Insects,dragonfly,1,0.6804105043411255,2,0.3003816902637481,1.0,Living_Things,Animals,tiger,sub-01,10,3
