category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probe_Frames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,93,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/wardrobe_2.jpg,Furniture,wardrobe,1.0,2.0,2,386.304534912,386.3045349121094,0.0,384.334625244,384.3346252441406,0.0,1.5,1.5,6.0,6.0,5,1.0,1.0,0.0,'2',0.840412914753,0.8404129147529602,0.0,'V_nV',0.0,0.0,0.0,'3',0.160357534885,0.1603575348854065,0.0,387.815185547,387.815185546875,0.0,28.0
Living_Things,38,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_20.jpg,Birds,hen,1.0,2.0,2,225.375411987,225.3754119873047,0.0,223.325393677,223.3253936767578,0.0,1.5,1.5,6.0,6.0,10,1.0,1.0,0.0,'2',0.880363702774,0.8803637027740479,0.0,'nV_V',0.0,0.0,0.0,'2',0.0703705921769,0.07037059217691422,0.0,226.885925293,226.88592529296875,0.0,16.0
Nonliving_Things,91,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_19.jpg,Vehicles,van,1.0,2.0,2,184.075531006,184.07553100585938,0.0,182.095596313,182.09559631347656,0.0,1.5,1.5,8.0,8.0,4,0.0,0.0,0.0,'1',0.810288012028,0.8102880120277405,0.0,'V_nV',1.0,1.0,0.0,'1',0.660255014896,0.6602550148963928,0.0,185.586074829,185.58607482910156,0.0,13.0
Living_Things,43,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/killer-whale_5.jpg,Marine_creatures,killer-whale,1.0,1.0,1,145.875732422,145.875732421875,0.0,143.375793457,143.37579345703125,0.0,2.0,2.0,6.5,6.5,5,1.0,1.0,0.0,'1',0.890306174755,0.8903061747550964,0.0,'V_nV',0.0,0.0,0.0,'2',0.150309756398,0.150309756398201,0.0,147.386276245,147.3862762451172,0.0,10.0
Living_Things,34,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goose_9.jpg,Birds,goose,1.0,2.0,2,359.504669189,359.5046691894531,0.0,357.544708252,357.5447082519531,0.0,1.5,1.5,6.0,6.0,5,0.0,0.0,0.0,'1',0.950306355953,0.9503063559532166,0.0,'nV_V',1.0,1.0,0.0,'1',0.500339567661,0.5003395676612854,0.0,361.015258789,361.0152587890625,0.0,26.0
Nonliving_Things,83,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_19.jpg,Kitchen_Uten,teapot,1.0,2.0,2,427.954345703,427.954345703125,0.0,423.954437256,423.9544372558594,0.0,3.5,3.5,6.0,6.0,6,1.0,1.0,0.0,'2',0.96031165123,0.9603116512298584,0.0,'V_nV',0.0,0.0,0.0,'2',0.990111649036,0.9901116490364075,0.0,429.464874268,429.4648742675781,0.0,31.0
Nonliving_Things,88,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/trumpet_21.jpg,Musical_Inst,trumpet,1.0,2.0,2,80.4061050415,80.4061050415039,0.0,78.4361343384,78.4361343383789,0.0,1.5,1.5,6.5,6.5,4,0.0,0.0,0.0,,,,,'V_nV',0.0,0.0,0.0,'2',0.570304214954,0.5703042149543762,0.0,81.9164962769,81.91649627685547,0.0,5.0
Living_Things,33,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_24.jpg,Birds,goldfinch,1.0,2.0,2,266.20513916,266.20513916015625,0.0,263.185211182,263.1852111816406,0.0,2.5,2.5,6.0,6.0,7,1.0,1.0,0.0,'2',0.830300092697,0.8303000926971436,0.0,'nV_V',0.0,0.0,0.0,'2',0.0703087374568,0.07030873745679855,0.0,267.715667725,267.7156677246094,0.0,19.0
Living_Things,42,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hummingbird_5.jpg,Birds,hummingbird,1.0,2.0,2,238.325317383,238.3253173828125,0.0,235.795379639,235.79537963867188,0.0,2.0,2.0,7.0,7.0,9,1.0,1.0,0.0,'2',0.620201408863,0.6202014088630676,0.0,'nV_V',0.0,0.0,0.0,'2',0.160372629762,0.16037262976169586,0.0,239.83581543,239.8358154296875,0.0,17.0
Living_Things,45,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_17.jpg,Insects,ladybird,1.0,1.0,1,291.015014648,291.0150146484375,0.0,289.045074463,289.0450744628906,0.0,1.5,1.5,6.5,6.5,3,1.0,1.0,0.0,'1',1.37030112743,1.3703011274337769,0.0,'V_nV',0.0,0.0,0.0,,,,,292.525695801,292.52569580078125,0.0,21.0
