category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probe_Frames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Nonliving_Things,17,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/church_13.jpg,Buildings,church,1.0,1.0,1,207.543136597,207.5431365966797,0.0,205.743209839,205.7432098388672,0.0,1.5,1.5,7.5,7.5,7,1.0,1.0,0.0,'1',0.830318808556,0.830318808555603,0.0,'nV_V',0.0,0.0,0.0,'3',0.220285221934,0.22028522193431854,0.0,209.053710938,209.0537109375,0.0,15.0
Nonliving_Things,6,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_2.jpg,Furniture,bedside-table,1.0,1.0,1,234.023040771,234.02304077148438,0.0,232.253051758,232.2530517578125,0.0,1.5,1.5,6.5,6.5,4,1.0,1.0,0.0,'1',0.600315988064,0.6003159880638123,0.0,'nV_V',0.0,0.0,0.0,'2',0.200312793255,0.2003127932548523,0.0,235.533569336,235.5335693359375,0.0,17.0
Nonliving_Things,64,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_24.jpg,Vehicles,plane,1.0,1.0,1,38.5639648438,38.56396484375,0.0,36.804019928,36.804019927978516,0.0,1.5,1.5,6.0,6.0,2,0.0,0.0,0.0,'2',0.470302075148,0.4703020751476288,0.0,'nV_V',1.0,1.0,0.0,'1',0.0200961194932,0.02009611949324608,0.0,40.0745277405,40.074527740478516,0.0,2.0
Living_Things,63,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pigeon_23.jpg,Birds,pigeon,1.0,2.0,2,143.4634552,143.4634552001953,0.0,140.183502197,140.18350219726562,0.0,3.0,3.0,8.0,8.0,4,0.0,0.0,0.0,'1',1.2502810955,1.2502810955047607,0.0,'nV_V',0.0,0.0,0.0,,,,,144.974029541,144.97402954101562,0.0,10.0
Nonliving_Things,14,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/cathedral_22.jpg,Buildings,cathedral,1.0,2.0,2,26.0840377808,26.08403778076172,0.0,24.3240718842,24.324071884155273,0.0,1.5,1.5,6.5,6.5,2,0.0,0.0,0.0,'1',1.35029411316,1.3502941131591797,0.0,'V_nV',0.0,0.0,0.0,,,,,27.5946559906,27.594655990600586,0.0,1.0
Nonliving_Things,9,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_14.jpg,Vehicles,bus,1.0,2.0,2,13.6040678024,13.6040678024292,0.0,11.2644472122,11.264447212219238,0.0,2.0,2.0,6.5,6.5,'4.0',1.0,1.0,0.0,'2',0.680158257484,0.680158257484436,0.0,'V_nV',0.0,0.0,0.0,'3',0.320077180862,0.32007718086242676,0.0,15.1149578094,15.114957809448242,0.0,0.0
Nonliving_Things,11,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_7.jpg,Vehicles,car,1.0,2.0,2,100.003662109,100.003662109375,0.0,98.2137374878,98.21373748779297,0.0,1.5,1.5,8.0,8.0,5,1.0,1.0,0.0,'2',0.390311032534,0.39031103253364563,0.0,'V_nV',0.0,0.0,0.0,'3',0.0902866050601,0.09028660506010056,0.0,101.514198303,101.51419830322266,0.0,7.0
Nonliving_Things,3,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_21.jpg,Tools,axe,1.0,1.0,1,400.942199707,400.94219970703125,0.0,398.652313232,398.6523132324219,0.0,2.0,2.0,7.5,7.5,6,1.0,1.0,0.0,'1',1.28033733368,1.2803373336791992,0.0,'nV_V',0.0,0.0,0.0,,,,,402.452819824,402.45281982421875,0.0,30.0
Living_Things,67,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/raven_12.jpg,Birds,raven,1.0,1.0,1,374.452331543,374.45233154296875,0.0,372.172454834,372.1724548339844,0.0,2.0,2.0,6.0,6.0,5,1.0,1.0,0.0,'1',0.880357861519,0.8803578615188599,0.0,'V_nV',0.0,0.0,0.0,'3',0.300286412239,0.3002864122390747,0.0,375.962860107,375.9628601074219,0.0,28.0
Living_Things,90,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/turtle_15.jpg,Animals,turtle,1.0,2.0,2,272.992828369,272.9928283691406,0.0,270.242858887,270.24285888671875,0.0,2.5,2.5,6.5,6.5,3,0.0,0.0,0.0,'1',1.0302798748,1.0302798748016357,0.0,'nV_V',1.0,1.0,0.0,'1',0.330296844244,0.3302968442440033,0.0,274.503387451,274.5033874511719,0.0,20.0
