category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,5,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bed_2.jpg,Furniture,bed,1.0,1.0,1,282.350524902,282.35052490234375,0.0,278.410552979,278.4105529785156,0.0,3.5,3.5,6.0,6.0,1,0.0,0.0,0.0,'2',0.66029727459,0.6602972745895386,0.0,'nV_V',283.861022949,283.86102294921875,0.0,1.0,1.0,0.0,'1',0.230245560408,0.23024556040763855,0.0,20.0
Nonliving_Things,3,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_9.jpg,Tools,axe,1.0,1.0,1,319.950286865,319.9502868652344,0.0,318.010375977,318.0103759765625,0.0,1.5,1.5,6.0,6.0,1,1.0,1.0,0.0,'1',0.410265982151,0.4102659821510315,0.0,'nV_V',321.460845947,321.4608459472656,0.0,1.0,1.0,0.0,'1',0.300362437963,0.3003624379634857,0.0,23.0
Living_Things,61,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/penguin_1.jpg,Birds,penguin,1.0,1.0,1,26.7317142487,26.731714248657227,0.0,24.2917289734,24.291728973388672,0.0,2.0,2.0,8.0,8.0,'1.0',1.0,1.0,0.0,'1',0.45033967495,0.450339674949646,0.0,'V_nV',28.2422103882,28.242210388183594,0.0,0.0,0.0,0.0,'2',0.280144691467,0.28014469146728516,0.0,1.0
Nonliving_Things,17,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/church_18.jpg,Buildings,church,1.0,2.0,2,374.950042725,374.9500427246094,0.0,372.470123291,372.4701232910156,0.0,2.0,2.0,6.5,6.5,5,1.0,1.0,0.0,'2',0.750284314156,0.7502843141555786,0.0,'V_nV',376.460601807,376.4606018066406,0.0,0.0,0.0,0.0,'3',0.240316152573,0.24031615257263184,0.0,27.0
Nonliving_Things,18,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_0.jpg,Kitchen_Uten,coking-pot,1.0,1.0,1,241.2706604,241.27066040039062,0.0,239.320724487,239.3207244873047,0.0,1.5,1.5,6.5,6.5,2,1.0,1.0,0.0,'1',1.27029383183,1.2702938318252563,0.0,'nV_V',242.781204224,242.7812042236328,0.0,0.0,0.0,0.0,'2',0.410174846649,0.4101748466491699,0.0,17.0
Nonliving_Things,64,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_7.jpg,Vehicles,plane,1.0,2.0,2,414.109863281,414.10986328125,0.0,410.639923096,410.6399230957031,0.0,3.0,3.0,6.0,6.0,4,0.0,0.0,0.0,'1',0.660297930241,0.6602979302406311,0.0,'V_nV',415.620422363,415.62042236328125,0.0,0.0,0.0,0.0,'2',0.230294138193,0.2302941381931305,0.0,30.0
Nonliving_Things,9,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_18.jpg,Vehicles,bus,1.0,1.0,1,42.0916519165,42.091651916503906,0.0,39.1516990662,39.15169906616211,0.0,2.5,2.5,6.0,6.0,'1.0',0.0,0.0,0.0,'2',0.70033031702,0.7003303170204163,0.0,'nV_V',43.6021690369,43.602169036865234,0.0,1.0,1.0,0.0,'1',0.390293836594,0.39029383659362793,0.0,2.0
Nonliving_Things,2,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/armchair_8.jpg,Furniture,armchair,1.0,1.0,1,54.4815444946,54.481544494628906,0.0,52.5115966797,52.5115966796875,0.0,1.5,1.5,7.5,7.5,4,1.0,1.0,0.0,'1',0.50033223629,0.500332236289978,0.0,'nV_V',55.9920768738,55.9920768737793,0.0,0.0,0.0,0.0,'2',0.440296500921,0.4402965009212494,0.0,3.0
Nonliving_Things,14,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/cathedral_18.jpg,Buildings,cathedral,1.0,1.0,1,332.820251465,332.82025146484375,0.0,330.370330811,330.3703308105469,0.0,2.0,2.0,7.0,7.0,2,1.0,1.0,0.0,'1',0.660168707371,0.6601687073707581,0.0,'nV_V',334.330780029,334.3307800292969,0.0,0.0,0.0,0.0,'2',0.300366640091,0.3003666400909424,0.0,24.0
Nonliving_Things,6,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_11.jpg,Furniture,bedside-table,1.0,2.0,2,13.3718118668,13.371811866760254,0.0,11.4117889404,11.411788940429688,0.0,1.5,1.5,6.5,6.5,'3.0',1.0,1.0,0.0,'2',0.530352115631,0.5303521156311035,0.0,'V_nV',14.8826208115,14.882620811462402,0.0,0.0,0.0,0.0,'3',0.310361117125,0.3103611171245575,0.0,0.0
Living_Things,59,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_12.jpg,Birds,partridge,1.0,1.0,1,307.590362549,307.5903625488281,0.0,305.65045166,305.65045166015625,0.0,1.5,1.5,6.0,6.0,1,0.0,0.0,0.0,'2',1.26006412506,1.2600641250610352,0.0,'V_nV',309.100921631,309.1009216308594,0.0,0.0,0.0,0.0,'2',0.72029197216,0.7202919721603394,0.0,22.0
