category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,7,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/boat_10.jpg,Vehicles,boat,1.0,1.0,1,414.711761475,414.7117614746094,0.0,412.76184082,412.7618408203125,0.0,1.5,1.5,6.0,6.0,2,1.0,1.0,0.0,'1',1.14028763771,1.1402876377105713,0.0,'nV_V',416.222320557,416.2223205566406,0.0,0.0,0.0,0.0,'2',0.730303645134,0.7303036451339722,0.0,30.0
Living_Things,74,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_20.jpg,Birds,seagull,1.0,2.0,2,360.691986084,360.6919860839844,0.0,356.742034912,356.7420349121094,0.0,3.5,3.5,7.5,7.5,2,0.0,0.0,0.0,'1',0.730293571949,0.7302935719490051,0.0,'nV_V',362.202606201,362.2026062011719,0.0,1.0,1.0,0.0,'1',0.310305982828,0.31030598282814026,0.0,26.0
Nonliving_Things,15,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/chair_8.jpg,Furniture,chair,1.0,1.0,1,13.8636159897,13.863615989685059,0.0,11.4036979675,11.403697967529297,0.0,2.0,2.0,6.0,6.0,'3.0',1.0,1.0,0.0,'1',0.580305695534,0.5803056955337524,0.0,'nV_V',15.3746032715,15.374603271484375,0.0,1.0,1.0,0.0,'1',0.23029731214,0.23029731214046478,0.0,0.0
Nonliving_Things,18,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/coking-pot_21.jpg,Kitchen_Uten,coking-pot,1.0,2.0,2,375.081939697,375.0819396972656,0.0,372.601959229,372.6019592285156,0.0,2.0,2.0,6.0,6.0,5,1.0,1.0,0.0,'2',0.460368424654,0.46036842465400696,0.0,'V_nV',376.592590332,376.59259033203125,0.0,0.0,0.0,0.0,'2',0.580176413059,0.5801764130592346,0.0,27.0
Nonliving_Things,64,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_9.jpg,Vehicles,plane,1.0,2.0,2,225.352661133,225.3526611328125,0.0,223.372741699,223.37274169921875,0.0,1.5,1.5,6.0,6.0,5,1.0,1.0,0.0,'2',0.630283534527,0.630283534526825,0.0,'V_nV',226.863189697,226.86318969726562,0.0,1.0,1.0,0.0,'1',0.380315929651,0.3803159296512604,0.0,16.0
Living_Things,90,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/turtle_9.jpg,Animals,turtle,1.0,2.0,2,199.082778931,199.08277893066406,0.0,197.112838745,197.1128387451172,0.0,1.5,1.5,6.5,6.5,4,1.0,1.0,0.0,'2',0.980303406715,0.9803034067153931,0.0,'nV_V',200.593292236,200.59329223632812,0.0,0.0,0.0,0.0,'2',0.390331983566,0.3903319835662842,0.0,14.0
Nonliving_Things,9,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_2.jpg,Vehicles,bus,1.0,1.0,1,212.952682495,212.9526824951172,0.0,209.992736816,209.99273681640625,0.0,2.5,2.5,6.0,6.0,3,0.0,0.0,0.0,'2',0.820315063,0.8203150629997253,0.0,'nV_V',214.463256836,214.4632568359375,0.0,1.0,1.0,0.0,'1',1.33032810688,1.330328106880188,0.0,15.0
Living_Things,48,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lioness_25.jpg,Animals,lioness,1.0,2.0,2,291.27230835,291.2723083496094,0.0,287.302368164,287.3023681640625,0.0,3.5,3.5,6.5,6.5,4,0.0,0.0,0.0,'1',0.420234799385,0.4202347993850708,0.0,'nV_V',292.782867432,292.7828674316406,0.0,1.0,1.0,0.0,'1',0.240292429924,0.24029242992401123,0.0,21.0
Nonliving_Things,6,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bedside-table_7.jpg,Furniture,bedside-table,1.0,2.0,2,331.952209473,331.95220947265625,0.0,329.992156982,329.9921569824219,0.0,1.5,1.5,7.0,7.0,3,1.0,1.0,0.0,'2',0.940074384212,0.9400743842124939,0.0,'V_nV',333.462738037,333.4627380371094,0.0,0.0,0.0,0.0,'2',0.70029258728,0.7002925872802734,0.0,24.0
Living_Things,61,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/penguin_7.jpg,Birds,penguin,1.0,2.0,2,147.102996826,147.10299682617188,0.0,144.653045654,144.65304565429688,0.0,2.0,2.0,6.5,6.5,2,0.0,0.0,0.0,'1',1.27027475834,1.2702747583389282,0.0,'nV_V',148.613571167,148.6135711669922,0.0,0.0,0.0,0.0,,,,,10.0
Living_Things,75,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_3.jpg,Marine_creatures,shark,1.0,1.0,1,346.322052002,346.3220520019531,0.0,343.37210083,343.3721008300781,0.0,2.5,2.5,6.0,6.0,2,1.0,1.0,0.0,'1',1.42028927803,1.4202892780303955,0.0,'V_nV',347.832641602,347.8326416015625,0.0,0.0,0.0,0.0,,,,,25.0
Living_Things,51,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/magpie_22.jpg,Birds,magpie,1.0,2.0,2,64.8934402466,64.89344024658203,0.0,62.9434890747,62.94348907470703,0.0,1.5,1.5,8.0,8.0,'2.0',0.0,0.0,0.0,'1',0.680332541466,0.6803325414657593,0.0,'nV_V',66.4039611816,66.40396118164062,0.0,0.0,0.0,0.0,'2',0.330379128456,0.3303791284561157,0.0,4.0
Living_Things,68,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/rhino_12.jpg,Animals,rhino,1.0,2.0,2,174.322860718,174.32286071777344,0.0,172.38293457,172.3829345703125,0.0,1.5,1.5,6.0,6.0,1,0.0,0.0,0.0,'1',0.390252351761,0.39025235176086426,0.0,'nV_V',175.833404541,175.83340454101562,0.0,1.0,1.0,0.0,'1',0.210294440389,0.2102944403886795,0.0,12.0
Nonliving_Things,14,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/cathedral_11.jpg,Buildings,cathedral,1.0,1.0,1,52.5234413147,52.523441314697266,0.0,49.063495636,49.06349563598633,0.0,3.0,3.0,6.0,6.0,'3.0',1.0,1.0,0.0,'1',0.440377295017,0.44037729501724243,0.0,'nV_V',54.0339736938,54.033973693847656,0.0,0.0,0.0,0.0,'2',0.400069892406,0.4000698924064636,0.0,3.0
Living_Things,55,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_4.jpg,Marine_creatures,narwhal,1.0,2.0,2,92.6032562256,92.60325622558594,0.0,90.1633071899,90.1633071899414,0.0,2.0,2.0,6.5,6.5,'1.0',1.0,1.0,0.0,'2',0.610306322575,0.6103063225746155,0.0,'nV_V',94.11378479,94.11378479003906,0.0,1.0,1.0,0.0,'1',0.860298871994,0.8602988719940186,0.0,6.0
Living_Things,52,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/manatee_22.jpg,Marine_creatures,manatee,1.0,1.0,1,427.061676025,427.0616760253906,0.0,425.121734619,425.1217346191406,0.0,1.5,1.5,6.0,6.0,1,1.0,1.0,0.0,'1',1.37028574944,1.3702857494354248,0.0,'V_nV',428.57220459,428.57220458984375,0.0,0.0,0.0,0.0,,,,,31.0
Nonliving_Things,3,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Tools/axe_18.jpg,Tools,axe,1.0,1.0,1,318.572174072,318.5721740722656,0.0,316.602233887,316.60223388671875,0.0,1.5,1.5,7.0,7.0,4,1.0,1.0,0.0,'1',1.29017364979,1.2901736497879028,0.0,'nV_V',320.082824707,320.08282470703125,0.0,0.0,0.0,0.0,'2',0.54017072916,0.5401707291603088,0.0,23.0
Nonliving_Things,62,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/piano__23.jpg,Musical_Inst,piano,1.0,1.0,1,159.962936401,159.9629364013672,0.0,158.012985229,158.0129852294922,0.0,1.5,1.5,8.0,8.0,2,1.0,1.0,0.0,'1',1.03033006191,1.0303300619125366,0.0,'nV_V',161.473571777,161.47357177734375,0.0,0.0,0.0,0.0,'2',0.360312908888,0.36031290888786316,0.0,11.0
