category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,89,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/tuba_16.jpg,Musical_Inst,tuba,1.0,1.0,1,290.377044678,290.3770446777344,0.0,288.397094727,288.3970947265625,0.0,1.5,1.5,6.0,6.0,'5.0',1.0,1.0,0.0,'1',0.440292686224,0.44029268622398376,0.0,'nV_V',291.88760376,291.8876037597656,0.0,0.0,0.0,0.0,'3',0.310253620148,0.3102536201477051,0.0,21.0
Nonliving_Things,66,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/pot_2.jpg,Kitchen_Uten,pot,1.0,2.0,2,371.606719971,371.6067199707031,0.0,369.626831055,369.6268310546875,0.0,1.5,1.5,7.5,7.5,5,1.0,1.0,0.0,'2',0.45030772686,0.4503077268600464,0.0,'V_nV',373.117340088,373.1173400878906,0.0,0.0,0.0,0.0,'2',0.60031747818,0.6003174781799316,0.0,27.0
Nonliving_Things,76,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/ship_17.jpg,Vehicles,ship,1.0,2.0,2,91.6580352783,91.65803527832031,0.0,89.7080459595,89.70804595947266,0.0,1.5,1.5,6.0,6.0,'2.0',1.0,1.0,0.0,'2',0.770310282707,0.7703102827072144,0.0,'V_nV',93.168548584,93.16854858398438,0.0,1.0,1.0,0.0,'1',0.350301682949,0.35030168294906616,0.0,6.0
Nonliving_Things,81,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/table_13.jpg,Furniture,table,1.0,2.0,2,358.216827393,358.2168273925781,0.0,356.256896973,356.25689697265625,0.0,1.5,1.5,7.0,7.0,3,1.0,1.0,0.0,'2',0.54034280777,0.5403428077697754,0.0,'V_nV',359.727325439,359.7273254394531,0.0,1.0,1.0,0.0,'1',0.960324645042,0.9603246450424194,0.0,26.0
Living_Things,38,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/hen_6.jpg,Birds,hen,1.0,2.0,2,144.197784424,144.19778442382812,0.0,141.727798462,141.72779846191406,0.0,2.0,2.0,6.0,6.0,'4.0',1.0,1.0,0.0,'2',0.960322439671,0.9603224396705627,0.0,'nV_V',145.708297729,145.7082977294922,0.0,1.0,1.0,0.0,'1',0.470301926136,0.47030192613601685,0.0,10.0
Living_Things,65,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/pomfret_14.jpg,Marine_creatures,pomfret,1.0,2.0,2,131.307815552,131.3078155517578,0.0,127.85785675,127.85785675048828,0.0,3.0,3.0,6.0,6.0,'2.0',0.0,0.0,0.0,'1',0.360298275948,0.3602982759475708,0.0,'nV_V',132.818389893,132.81838989257812,0.0,1.0,1.0,0.0,'1',0.830293715,0.8302937150001526,0.0,9.0
Living_Things,70,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/rooster_26.jpg,Birds,rooster,1.0,2.0,2,385.486572266,385.486572265625,0.0,383.516662598,383.51666259765625,0.0,1.5,1.5,6.5,6.5,4,1.0,1.0,0.0,'2',0.880329608917,0.8803296089172363,0.0,'nV_V',386.997192383,386.9971923828125,0.0,1.0,1.0,0.0,'1',0.5303145051,0.5303145051002502,0.0,28.0
Nonliving_Things,77,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/small-saucepan_18.jpg,Kitchen_Uten,small-saucepan,1.0,2.0,2,65.938117981,65.93811798095703,0.0,63.9782066345,63.978206634521484,0.0,1.5,1.5,6.0,6.0,'3.0',1.0,1.0,0.0,'2',0.670340955257,0.6703409552574158,0.0,'V_nV',67.4486694336,67.44866943359375,0.0,0.0,0.0,0.0,'3',0.530286133289,0.5302861332893372,0.0,4.0
Nonliving_Things,91,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_20.jpg,Vehicles,van,1.0,1.0,1,251.227294922,251.227294921875,0.0,249.257339478,249.25733947753906,0.0,1.5,1.5,6.0,6.0,'4.0',1.0,1.0,0.0,'1',0.860362887383,0.8603628873825073,0.0,'nV_V',252.73789978,252.73789978027344,0.0,0.0,0.0,0.0,'2',0.680337548256,0.6803375482559204,0.0,18.0
Living_Things,95,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/zebra_1.jpg,Animals,zebra,1.0,1.0,1,412.77645874,412.7764587402344,0.0,410.306549072,410.3065490722656,0.0,2.0,2.0,7.0,7.0,4,1.0,1.0,0.0,'1',0.440327972174,0.4403279721736908,0.0,'V_nV',414.287017822,414.2870178222656,0.0,0.0,0.0,0.0,'2',0.280329585075,0.2803295850753784,0.0,30.0
Nonliving_Things,83,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_10.jpg,Kitchen_Uten,teapot,1.0,2.0,2,343.836883545,343.8368835449219,0.0,341.896972656,341.89697265625,0.0,1.5,1.5,8.0,8.0,'1.0',0.0,0.0,0.0,'1',0.630293607712,0.630293607711792,0.0,'V_nV',345.347381592,345.3473815917969,0.0,1.0,1.0,0.0,'1',0.480302155018,0.4803021550178528,0.0,25.0
Nonliving_Things,72,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/saxophone_1.jpg,Musical_Inst,saxophone,1.0,1.0,1,238.347290039,238.3472900390625,0.0,234.397354126,234.39735412597656,0.0,3.5,3.5,6.5,6.5,'2.0',0.0,0.0,0.0,'2',0.810265779495,0.8102657794952393,0.0,'nV_V',239.857833862,239.8578338623047,0.0,1.0,1.0,0.0,'1',0.38036224246,0.38036224246025085,0.0,17.0
Living_Things,39,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/hippopotamus_25.jpg,Animals,hippopotamus,1.0,1.0,1,104.057952881,104.05795288085938,0.0,102.078010559,102.07801055908203,0.0,1.5,1.5,6.5,6.5,'5.0',1.0,1.0,0.0,'1',0.660245001316,0.6602450013160706,0.0,'V_nV',105.568489075,105.56848907470703,0.0,0.0,0.0,0.0,'2',0.320300340652,0.3203003406524658,0.0,7.0
Living_Things,94,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/whale_2.jpg,Marine_creatures,whale,1.0,2.0,2,25.8083114624,25.808311462402344,0.0,23.8383636475,23.838363647460938,0.0,1.5,1.5,6.5,6.5,'4.0',1.0,1.0,0.0,'2',0.540296494961,0.5402964949607849,0.0,'nV_V',27.3188915253,27.318891525268555,0.0,0.0,0.0,0.0,'3',0.390305757523,0.390305757522583,0.0,1.0
Living_Things,45,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/ladybird_12.jpg,Insects,ladybird,1.0,1.0,1,303.736968994,303.7369689941406,0.0,300.78704834,300.78704833984375,0.0,2.5,2.5,8.0,8.0,'2.0',1.0,1.0,0.0,'1',1.26028597355,1.2602859735488892,0.0,'V_nV',305.247650146,305.2476501464844,0.0,1.0,1.0,0.0,'1',0.350309044123,0.3503090441226959,0.0,22.0
Living_Things,44,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/kiwi_3.jpg,Birds,kiwi,1.0,1.0,1,170.507629395,170.50762939453125,0.0,168.027664185,168.0276641845703,0.0,2.0,2.0,7.0,7.0,'5.0',1.0,1.0,0.0,'1',0.520292103291,0.5202921032905579,0.0,'V_nV',172.018157959,172.01815795898438,0.0,0.0,0.0,0.0,'2',0.310306221247,0.31030622124671936,0.0,12.0
Nonliving_Things,86,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/tractor_6.jpg,Vehicles,tractor,1.0,2.0,2,183.887557983,183.88755798339844,0.0,181.917602539,181.9176025390625,0.0,1.5,1.5,6.0,6.0,'4.0',1.0,1.0,0.0,'2',0.820271492004,0.8202714920043945,0.0,'V_nV',185.398178101,185.39817810058594,0.0,0.0,0.0,0.0,'3',0.340089738369,0.34008973836898804,0.0,13.0
Nonliving_Things,78,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/sofa_5.jpg,Furniture,sofa,1.0,2.0,2,331.486846924,331.4868469238281,0.0,329.037078857,329.0370788574219,0.0,2.0,2.0,6.0,6.0,'2.0',1.0,1.0,0.0,'2',0.660296976566,0.6602969765663147,0.0,'V_nV',332.997406006,332.9974060058594,0.0,0.0,0.0,0.0,'3',0.330383688211,0.33038368821144104,0.0,24.0
Living_Things,43,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/killer-whale_23.jpg,Marine_creatures,killer-whale,1.0,2.0,2,223.987365723,223.98736572265625,0.0,220.047424316,220.04742431640625,0.0,3.5,3.5,6.0,6.0,'1.0',0.0,0.0,0.0,'1',0.520363271236,0.5203632712364197,0.0,'nV_V',225.497909546,225.49790954589844,0.0,1.0,1.0,0.0,'1',0.400293171406,0.40029317140579224,0.0,16.0
Living_Things,33,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/goldfinch_25.jpg,Birds,goldfinch,1.0,2.0,2,276.977142334,276.9771423339844,0.0,274.527160645,274.52716064453125,0.0,2.0,2.0,7.0,7.0,'2.0',1.0,1.0,0.0,'2',1.21027624607,1.2102762460708618,0.0,'nV_V',278.487762451,278.4877624511719,0.0,1.0,1.0,0.0,'1',1.1503059864,1.150305986404419,0.0,20.0
Nonliving_Things,87,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/train_0.jpg,Vehicles,train,1.0,2.0,2,398.386566162,398.3865661621094,0.0,396.406555176,396.40655517578125,0.0,1.5,1.5,7.5,7.5,5,1.0,1.0,0.0,'2',0.440303087234,0.44030308723449707,0.0,'V_nV',399.897094727,399.8970947265625,0.0,0.0,0.0,0.0,'2',0.350321531296,0.35032153129577637,0.0,29.0
Nonliving_Things,92,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/violin_17.jpg,Musical_Inst,violin,1.0,2.0,2,116.947883606,116.94788360595703,0.0,114.97794342,114.97794342041016,0.0,1.5,1.5,6.5,6.5,'4.0',1.0,1.0,0.0,'2',0.440286338329,0.4402863383293152,0.0,'V_nV',118.458427429,118.45842742919922,0.0,0.0,0.0,0.0,'3',0.300301462412,0.3003014624118805,0.0,8.0

extraInfo
n_square,32
expName,Expt_DEF
probeFrames,6
participant,
frameRate,100.00090877
date,2019_Mar_22_1939
session,001
premask_dur,20
postmask_dur,20
block,1
