category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,12,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/castle_21.jpg,Buildings,castle,1.0,1.0,1,120.359054565,120.35905456542969,0.0,117.409111023,117.40911102294922,0.0,2.5,2.5,6.0,6.0,'2.0',1.0,1.0,0.0,'1',0.510071158409,0.5100711584091187,0.0,'nV_V',121.869606018,121.8696060180664,0.0,0.0,0.0,0.0,'2',0.330297142267,0.3302971422672272,0.0,8.0
Nonliving_Things,9,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/bus_5.jpg,Vehicles,bus,1.0,2.0,2,38.5994415283,38.59944152832031,0.0,36.6394958496,36.639495849609375,0.0,1.5,1.5,6.5,6.5,'3.0',1.0,1.0,0.0,'2',1.40029489994,1.4002948999404907,0.0,'V_nV',40.1100273132,40.11002731323242,0.0,0.0,0.0,0.0,'2',1.03029286861,1.0302928686141968,0.0,2.0
Nonliving_Things,8,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/bookcase_15.jpg,Furniture,bookcase,1.0,1.0,1,79.2092819214,79.20928192138672,0.0,76.7393722534,76.73937225341797,0.0,2.0,2.0,6.0,6.0,'4.0',1.0,1.0,0.0,'1',0.590334832668,0.5903348326683044,0.0,'nV_V',80.719833374,80.71983337402344,0.0,0.0,0.0,0.0,'2',0.780296385288,0.7802963852882385,0.0,5.0
Nonliving_Things,11,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/car_24.jpg,Vehicles,car,1.0,2.0,2,371.037841797,371.037841796875,0.0,369.097930908,369.0979309082031,0.0,1.5,1.5,8.0,8.0,1,0.0,0.0,0.0,'1',0.660246312618,0.6602463126182556,0.0,'V_nV',372.548400879,372.54840087890625,0.0,1.0,1.0,0.0,'1',0.560294747353,0.5602947473526001,0.0,27.0
Living_Things,55,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/narwhal_10.jpg,Marine_creatures,narwhal,1.0,1.0,1,319.548126221,319.5481262207031,0.0,317.098144531,317.09814453125,0.0,2.0,2.0,6.5,6.5,2,0.0,0.0,0.0,'2',0.900299668312,0.9002996683120728,0.0,'V_nV',321.058685303,321.0586853027344,0.0,1.0,1.0,0.0,'1',0.65029758215,0.6502975821495056,0.0,23.0
Living_Things,61,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/penguin_12.jpg,Birds,penguin,1.0,1.0,1,25.7195129395,25.719512939453125,0.0,23.7695560455,23.769556045532227,0.0,1.5,1.5,6.5,6.5,'2.0',0.0,0.0,0.0,'2',0.660291552544,0.6602915525436401,0.0,'V_nV',27.2300949097,27.23009490966797,0.0,1.0,1.0,0.0,'1',0.450303792953,0.4503037929534912,0.0,1.0
Living_Things,59,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_16.jpg,Birds,partridge,1.0,1.0,1,278.908325195,278.9083251953125,0.0,276.918395996,276.91839599609375,0.0,1.5,1.5,6.0,6.0,6,1.0,1.0,0.0,'1',0.870286822319,0.8702868223190308,0.0,'V_nV',280.41885376,280.4188537597656,0.0,0.0,0.0,0.0,'2',0.44029378891,0.4402937889099121,0.0,20.0
Living_Things,57,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/owl_11.jpg,Birds,owl,1.0,1.0,1,358.67791748,358.67791748046875,0.0,356.737976074,356.73797607421875,0.0,1.5,1.5,6.0,6.0,1,1.0,1.0,0.0,'1',0.630299210548,0.6302992105484009,0.0,'V_nV',360.188476562,360.1884765625,0.0,0.0,0.0,0.0,'2',0.100293375552,0.10029337555170059,0.0,26.0
Living_Things,51,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/magpie_2.jpg,Birds,magpie,1.0,2.0,2,53.469379425,53.46937942504883,0.0,49.5194320679,49.519432067871094,0.0,3.5,3.5,6.0,6.0,'2.0',1.0,1.0,0.0,'2',1.10030567646,1.1003056764602661,0.0,'nV_V',54.9799118042,54.97991180419922,0.0,0.0,0.0,0.0,'2',0.670294463634,0.670294463634491,0.0,3.0
Living_Things,75,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_6.jpg,Marine_creatures,shark,1.0,2.0,2,398.80770874,398.8077087402344,0.0,396.827758789,396.8277587890625,0.0,1.5,1.5,6.5,6.5,5,1.0,1.0,0.0,'2',0.61029702425,0.6102970242500305,0.0,'nV_V',400.318267822,400.3182678222656,0.0,0.0,0.0,0.0,'3',0.570299446583,0.5702994465827942,0.0,29.0
Living_Things,56,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/ostrich_8.jpg,Birds,ostrich,1.0,2.0,2,134.718994141,134.718994140625,0.0,130.779067993,130.77906799316406,0.0,3.5,3.5,6.0,6.0,'1.0',1.0,1.0,0.0,'2',0.910164475441,0.910164475440979,0.0,'nV_V',136.229522705,136.22952270507812,0.0,1.0,1.0,0.0,'1',0.740293204784,0.7402932047843933,0.0,9.0
Living_Things,50,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lynx_19.jpg,Animals,lynx,1.0,1.0,1,227.308547974,227.3085479736328,0.0,224.368591309,224.36859130859375,0.0,2.5,2.5,6.0,6.0,'1.0',1.0,1.0,0.0,'1',0.460299551487,0.460299551486969,0.0,'V_nV',228.819091797,228.819091796875,0.0,1.0,1.0,0.0,'1',0.380330383778,0.3803303837776184,0.0,16.0

extraInfo
n_square,32
expName,Expt_DEF
probeFrames,3
participant,
frameRate,100.001164306
date,2019_Mar_22_2047
session,003
premask_dur,20
postmask_dur,20
block,2
