category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probe_Frames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,visible_resptime_mean,visible_resptime_raw,visible_resptime_std,order
Living_Things,67,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/raven_20.jpg,Birds,raven,1.0,1.0,1,103.611984253,103.61198425292969,0.0,101.322036743,101.32203674316406,0.0,2.0,2.0,6.5,6.5,6,1.0,1.0,0.0,'1',0.660311877728,0.6603118777275085,0.0,'V_nV',0.0,0.0,0.0,'2',0.300319850445,0.3003198504447937,0.0,105.122505188,105.12250518798828,0.0,7.0
Living_Things,63,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pigeon_20.jpg,Birds,pigeon,1.0,1.0,1,155.211700439,155.21170043945312,0.0,153.401748657,153.40174865722656,0.0,1.5,1.5,7.0,7.0,6,1.0,1.0,0.0,'1',0.56031036377,0.5603103637695312,0.0,'V_nV',0.0,0.0,0.0,'3',0.390315085649,0.39031508564949036,0.0,156.722244263,156.7222442626953,0.0,11.0
Living_Things,75,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_11.jpg,Marine_creatures,shark,1.0,1.0,1,170.221633911,170.2216339111328,0.0,166.431686401,166.4316864013672,0.0,3.5,3.5,6.5,6.5,3,1.0,1.0,0.0,'1',0.800320327282,0.8003203272819519,0.0,'V_nV',1.0,1.0,0.0,'1',0.550305485725,0.5503054857254028,0.0,171.732223511,171.7322235107422,0.0,12.0
Living_Things,57,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/owl_12.jpg,Birds,owl,1.0,1.0,1,64.5921554565,64.59215545654297,0.0,62.7822494507,62.782249450683594,0.0,1.5,1.5,6.0,6.0,7,0.0,0.0,0.0,'2',0.730312883854,0.7303128838539124,0.0,'V_nV',0.0,0.0,0.0,'2',0.320321679115,0.3203216791152954,0.0,66.102684021,66.1026840209961,0.0,4.0
Nonliving_Things,14,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/cathedral_16.jpg,Buildings,cathedral,1.0,1.0,1,375.860626221,375.8606262207031,0.0,373.580657959,373.5806579589844,0.0,2.0,2.0,6.0,6.0,4,1.0,1.0,0.0,'1',0.750447154045,0.750447154045105,0.0,'nV_V',0.0,0.0,0.0,'2',0.620166659355,0.6201666593551636,0.0,377.371307373,377.3713073730469,0.0,28.0
Nonliving_Things,0,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/Chest-of-drawers_2.jpg,Furniture,Chest-of-drawers,1.0,2.0,2,141.691772461,141.6917724609375,0.0,139.881820679,139.88182067871094,0.0,1.5,1.5,7.5,7.5,8,1.0,1.0,0.0,'2',1.08032178879,1.0803217887878418,0.0,'V_nV',0.0,0.0,0.0,'3',0.760314822197,0.7603148221969604,0.0,143.202316284,143.2023162841797,0.0,10.0
Living_Things,59,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_20.jpg,Birds,partridge,1.0,2.0,2,195.251525879,195.25152587890625,0.0,193.451553345,193.45155334472656,0.0,1.5,1.5,7.0,7.0,5,1.0,1.0,0.0,'2',0.820316791534,0.8203167915344238,0.0,'nV_V',0.0,0.0,0.0,'2',0.260313868523,0.26031386852264404,0.0,196.762039185,196.7620391845703,0.0,14.0
Nonliving_Things,12,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/castle_19.jpg,Buildings,castle,1.0,1.0,1,78.0921554565,78.09215545654297,0.0,74.8121337891,74.8121337890625,0.0,3.0,3.0,6.0,6.0,6,1.0,1.0,0.0,'1',0.690386474133,0.6903864741325378,0.0,'nV_V',0.0,0.0,0.0,'2',0.300385326147,0.30038532614707947,0.0,79.6034088135,79.60340881347656,0.0,5.0
Living_Things,50,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/lynx_25.jpg,Animals,lynx,1.0,2.0,2,233.341323853,233.34132385253906,0.0,231.511367798,231.51136779785156,0.0,1.5,1.5,6.0,6.0,8,1.0,1.0,0.0,'2',0.830316483974,0.8303164839744568,0.0,'nV_V',0.0,0.0,0.0,'2',0.300358504057,0.30035850405693054,0.0,234.851882935,234.8518829345703,0.0,17.0
Nonliving_Things,15,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/chair_1.jpg,Furniture,chair,1.0,2.0,2,271.821166992,271.8211669921875,0.0,269.551208496,269.55120849609375,0.0,2.0,2.0,7.0,7.0,3,0.0,0.0,0.0,'1',0.8702673316,0.8702673316001892,0.0,'V_nV',1.0,1.0,0.0,'1',0.310316354036,0.3103163540363312,0.0,273.331665039,273.3316650390625,0.0,20.0
